trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,4.02,4.25,4.0,4.17,435026.08,179621.479,,,,,
20190103,4.26,4.34,3.9,3.93,460973.36,189889.40899999999,,,,,
20190104,4.0,4.15,4.0,4.08,400065.95,162907.85199999998,,,,,
20190107,4.1,4.36,4.1,4.23,499022.45,212166.02,,,,,
20190108,4.3,4.4,4.12,4.38,517133.95,219557.26899999997,4.1579999999999995,,,,
20190109,4.3,4.57,4.23,4.31,597790.9,262840.124,4.186,,,,
20190110,4.2,4.26,4.07,4.13,374071.0,155601.737,4.226,,,,
20190111,4.06,4.18,4.04,4.1,263005.0,107629.016,4.2299999999999995,,,,
20190114,4.12,4.16,4.01,4.03,255431.63,104166.44,4.1899999999999995,,,,
20190115,4.01,4.18,3.9,4.18,380569.09,154325.39,4.15,4.154,,,
20190116,4.16,4.6,4.15,4.6,540758.46,237822.47199999998,4.208,4.197,,,
20190117,4.74,5.06,4.69,5.06,979495.04,485234.31,4.394,4.3100000000000005,,,
20190118,5.19,5.57,4.91,5.08,1335858.98,696224.234,4.590000000000001,4.41,,,
20190121,4.87,4.94,4.57,4.71,822687.25,388200.63,4.726000000000001,4.458,,,
20190122,4.7,4.77,4.49,4.55,611169.86,282200.712,4.800000000000001,4.475,,,
20190123,4.58,4.73,4.48,4.65,565856.22,261492.454,4.8100000000000005,4.508999999999999,,,
20190124,4.53,4.59,4.31,4.43,495327.78,220239.099,4.684000000000001,4.538999999999999,,,
20190125,4.47,4.51,4.21,4.26,332486.0,145182.601,4.520000000000001,4.554999999999998,,,
20190128,4.35,4.38,4.23,4.27,223017.64,95910.36099999999,4.432000000000001,4.578999999999998,,,
20190129,4.28,4.31,3.91,4.16,291797.12,120297.895,4.354000000000001,4.576999999999997,4.3655,,
20190130,4.08,4.18,3.94,3.98,197689.01,80157.765,4.2200000000000015,4.514999999999997,4.356,,
20190131,3.74,3.91,3.58,3.59,380802.3,140973.14800000002,4.052000000000001,4.367999999999997,4.339,,
20190201,3.68,3.95,3.62,3.95,320070.01,123465.659,3.990000000000002,4.254999999999997,4.3325000000000005,,
20190211,4.1,4.27,4.05,4.21,389408.0,162745.47699999998,3.9780000000000024,4.2049999999999965,4.3315,,
20190212,4.13,4.49,4.13,4.28,397954.97,171948.235,4.0020000000000024,4.177999999999997,4.3265,,
20190213,4.32,4.44,4.26,4.3,349458.44,151071.926,4.0660000000000025,4.142999999999997,4.326,,
20190214,4.34,4.73,4.32,4.73,659567.46,305330.75399999996,4.294000000000002,4.1729999999999965,4.356,,
20190215,4.62,4.87,4.55,4.61,684446.56,320846.719,4.426000000000003,4.207999999999997,4.381500000000001,,
20190218,4.6,4.83,4.55,4.8,598731.03,280984.766,4.544000000000002,4.2609999999999975,4.42,,
20190219,4.83,5.04,4.66,4.74,589613.1,283640.318,4.636000000000003,4.318999999999997,4.448,4.35,
20190220,4.66,4.66,4.48,4.58,432762.48,197610.21399999998,4.692000000000002,4.378999999999997,4.447000000000001,4.363666666666668,
20190221,4.63,5.04,4.63,5.04,845782.07,416025.073,4.754000000000002,4.5239999999999965,4.446000000000001,4.400666666666667,
20190222,5.02,5.54,4.98,5.54,768111.41,408830.283,4.940000000000002,4.682999999999996,4.469000000000001,4.449333333333333,
20190225,6.09,6.09,6.09,6.09,89678.11,54613.968,5.198000000000002,4.870999999999996,4.538000000000002,4.511333333333334,
20190226,6.7,6.7,6.36,6.7,1032928.79,685545.54,5.590000000000002,5.112999999999996,4.645500000000002,4.588666666666667,
20190227,6.5,7.37,6.03,7.37,1780126.55,1212150.879,6.1480000000000015,5.419999999999996,4.781500000000002,4.690666666666667,
20190228,6.71,7.35,6.63,6.63,1310688.66,903360.339,6.466000000000003,5.609999999999997,4.891500000000002,4.774,
20190301,6.05,6.59,5.99,6.29,939652.71,583903.795,6.616000000000002,5.777999999999997,4.993000000000002,4.8469999999999995,
20190304,6.42,6.88,6.22,6.82,1111996.28,730340.8,6.762000000000003,5.979999999999997,5.120500000000002,4.9399999999999995,
20190305,6.55,7.18,6.54,6.91,1117324.87,776429.8559999999,6.804000000000002,6.1969999999999965,5.258000000000002,5.031,
20190306,6.82,7.06,6.46,6.89,1037930.1,702956.7,6.708000000000003,6.4279999999999955,5.403500000000002,5.107333333333332,
20190307,6.71,7.55,6.69,7.24,1281521.17,910312.548,6.830000000000003,6.647999999999994,5.586000000000001,5.179999999999999,
20190308,6.53,6.89,6.52,6.52,811593.34,539754.726,6.876000000000003,6.745999999999993,5.714500000000001,5.227999999999999,
20190311,6.3,6.67,6.18,6.57,602026.62,388940.888,6.826000000000003,6.793999999999994,5.832500000000001,5.289999999999998,
20190312,6.6,6.95,6.47,6.89,849904.08,573224.511,6.822000000000003,6.8129999999999935,5.963000000000001,5.367999999999998,
20190313,7.05,7.58,6.84,7.58,1678475.28,1238212.4309999999,6.960000000000003,6.833999999999993,6.127000000000001,5.465666666666665,
20190314,7.49,7.49,6.82,6.82,1006822.8,705881.974,6.876000000000002,6.852999999999994,6.2315000000000005,5.545333333333331,
20190315,6.55,7.21,6.55,6.73,870606.37,598725.366,6.918000000000004,6.896999999999994,6.3375,5.627666666666665,
20190318,6.69,6.79,6.06,6.5,754229.1,475567.58,6.9040000000000035,6.864999999999995,6.422499999999999,5.701999999999997,
20190319,6.34,6.64,6.26,6.41,457332.82,295880.404,6.808000000000004,6.814999999999995,6.5059999999999985,5.7769999999999975,
20190320,6.42,6.56,6.2,6.41,418924.19,267716.581,6.574000000000003,6.766999999999994,6.597499999999998,5.857999999999998,
20190321,6.45,6.78,6.31,6.57,702538.73,463689.20399999997,6.524000000000004,6.699999999999996,6.673999999999998,5.95733333333333,
20190322,6.54,6.94,6.43,6.78,631687.31,420589.00399999996,6.534000000000003,6.725999999999996,6.735999999999999,6.051666666666664,
20190325,6.58,6.68,6.41,6.42,439608.83,287425.28,6.518000000000003,6.710999999999996,6.752499999999998,6.12533333333333,
20190326,6.4,6.46,5.9,5.92,474023.32,290248.453,6.420000000000004,6.613999999999995,6.713499999999998,6.179999999999996,
20190327,5.93,6.16,5.93,6.02,269616.08,163138.358,6.342000000000004,6.457999999999996,6.645999999999998,6.237333333333329,
20190328,6.0,6.09,5.81,5.82,241120.0,143318.65099999998,6.192000000000003,6.357999999999995,6.6054999999999975,6.273666666666663,
20190329,5.82,6.02,5.71,5.95,276011.63,163100.983,6.026000000000003,6.279999999999994,6.588499999999998,6.318333333333329,
20190401,6.09,6.31,6.09,6.23,317840.11,197555.921,5.988000000000002,6.252999999999995,6.5589999999999975,6.365999999999995,
20190402,6.36,6.47,6.16,6.19,349787.44,221148.129,6.042000000000002,6.2309999999999945,6.522999999999998,6.414333333333328,5.382166666666666
20190403,6.19,6.39,6.17,6.23,250923.0,156908.829,6.084000000000002,6.212999999999996,6.4899999999999975,6.469333333333327,5.416499999999999
20190404,6.29,6.3,5.99,6.05,335040.99,204610.65399999998,6.130000000000003,6.160999999999995,6.430499999999998,6.502999999999995,5.451833333333332
20190408,6.12,6.18,5.83,6.0,232090.07,139886.309,6.140000000000002,6.082999999999996,6.404499999999997,6.518333333333328,5.483833333333333
20190409,6.06,6.25,5.9,6.16,309857.92,188977.833,6.126000000000003,6.056999999999995,6.383999999999998,6.520666666666661,5.516
20190410,6.08,6.15,5.97,6.01,228078.53,137896.678,6.0900000000000025,6.065999999999995,6.339999999999997,6.497666666666661,5.543166666666666
