trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,7.58,7.67,7.44,7.54,31375.87,23635.874,,,,,
20190103,7.54,7.6,7.35,7.38,44776.0,33540.148,,,,,
20190104,7.23,7.65,7.21,7.61,48671.47,36492.056000000004,,,,,
20190107,7.76,7.81,7.65,7.78,49542.21,38271.657,,,,,
20190108,7.77,7.96,7.7,7.85,47926.94,37651.21,7.632000000000001,,,,
20190109,7.89,8.07,7.81,7.96,78799.64,62659.635,7.716000000000001,,,,
20190110,7.95,8.0,7.85,7.86,41589.4,32961.06,7.812,,,,
20190111,7.84,8.03,7.8,8.0,44147.66,34899.414,7.890000000000001,,,,
20190114,7.99,8.05,7.83,7.88,33322.96,26357.632,7.910000000000001,,,,
20190115,7.88,8.48,7.85,8.22,106773.25,87651.76699999999,7.984,7.808,,,
20190116,8.22,8.29,8.11,8.14,64667.08,52871.969000000005,8.02,7.867999999999999,,,
20190117,8.16,8.19,7.9,7.93,61976.12,49734.367999999995,8.034,7.922999999999999,,,
20190118,7.96,8.14,7.9,8.13,53164.11,42637.397000000004,8.06,7.974999999999999,,,
20190121,8.1,8.22,8.06,8.12,49271.92,40098.76,8.108,8.008999999999999,,,
20190122,8.13,8.13,7.9,7.95,93652.73,74936.832,8.054,8.019,,,
20190123,7.92,7.92,7.67,7.73,71915.0,55788.917,7.9719999999999995,7.996,,,
20190124,7.75,7.84,7.68,7.8,66565.73,51755.629,7.946,7.99,,,
20190125,7.79,8.06,7.7,7.92,108587.12,85729.37199999999,7.903999999999999,7.982000000000001,,,
20190128,7.98,8.16,7.93,8.07,107765.0,86620.41,7.894,8.001000000000001,,,
20190129,8.06,8.08,7.54,7.77,93908.73,72804.44900000001,7.857999999999999,7.956000000000001,7.882000000000001,,
20190130,7.67,7.81,7.61,7.63,42831.64,33051.585,7.837999999999999,7.905000000000001,7.886500000000001,,
20190131,7.66,7.81,7.5,7.61,59270.92,45316.310999999994,7.8,7.873000000000002,7.8980000000000015,,
20190201,7.65,7.92,7.65,7.9,52283.41,40880.615,7.795999999999999,7.850000000000003,7.912500000000001,,
