trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,6.75,6.76,6.51,6.6,69309.6,45774.385,,,,,
20190103,6.62,6.69,6.48,6.53,50019.55,32845.064,,,,,
20190104,6.5,6.67,6.43,6.65,101685.49,66641.14,,,,,
20190107,6.69,6.7,6.55,6.69,78068.2,51790.877,,,,,
20190108,6.67,6.68,6.6,6.67,44361.09,29439.389,6.628,,,,
20190109,6.63,6.77,6.63,6.66,85166.95,57133.773,6.639999999999999,,,,
20190110,6.65,6.87,6.61,6.71,60111.2,40357.862,6.675999999999999,,,,
20190111,6.71,6.77,6.66,6.72,44136.46,29632.047000000002,6.6899999999999995,,,,
20190114,6.69,6.78,6.59,6.6,48976.07,32542.932,6.672,,,,
20190115,6.6,6.72,6.57,6.69,57428.36,38329.649,6.675999999999999,6.651999999999999,,,
20190116,6.71,6.76,6.67,6.68,42197.0,28293.337000000003,6.679999999999998,6.659999999999999,,,
20190117,6.66,6.71,6.6,6.62,38730.76,25763.317000000003,6.661999999999997,6.669,,,
20190118,6.62,6.71,6.61,6.7,61329.89,40890.592000000004,6.657999999999999,6.6739999999999995,,,
20190121,6.7,6.73,6.67,6.68,53706.8,35941.67,6.673999999999998,6.672999999999999,,,
20190122,6.67,6.68,6.47,6.57,62748.28,41273.687000000005,6.649999999999999,6.6629999999999985,,,
20190123,6.56,6.6,6.54,6.57,25899.4,17005.541,6.627999999999998,6.653999999999999,,,
20190124,6.56,6.69,6.54,6.65,50734.0,33638.976,6.633999999999999,6.648000000000001,,,
20190125,6.63,6.66,6.56,6.63,39542.3,26150.703999999998,6.619999999999999,6.639,,,
20190128,6.63,6.67,6.53,6.56,45125.0,29748.86,6.595999999999999,6.635000000000001,,,
20190129,6.56,6.57,6.36,6.41,84336.54,54317.827000000005,6.564,6.607000000000001,6.629499999999998,,
20190130,6.45,6.45,6.26,6.3,57720.08,36610.832,6.51,6.569,6.6145,,
20190131,6.4,6.7,6.36,6.4,112964.24,73217.364,6.459999999999999,6.547,6.608,,
20190201,6.4,6.69,6.4,6.67,107816.69,71073.479,6.467999999999999,6.544,6.608999999999999,,
20190211,6.64,6.83,6.64,6.71,86574.77,58243.537000000004,6.497999999999999,6.547,6.609999999999999,,
20190212,6.73,6.95,6.71,6.88,112890.3,77242.34,6.591999999999999,6.578,6.6205,,
20190213,6.9,6.96,6.82,6.92,106792.76,73660.315,6.715999999999999,6.6129999999999995,6.6335,,
20190214,6.9,7.0,6.88,6.95,86468.01,60069.76,6.8260000000000005,6.642999999999999,6.645499999999998,,
20190215,6.93,7.04,6.87,6.92,101288.72,70461.463,6.876,6.672,6.655499999999998,,
20190218,6.92,7.15,6.92,7.13,135762.48,95921.145,6.960000000000001,6.728999999999999,6.681999999999998,,
20190219,7.15,7.2,7.01,7.1,111676.68,79214.922,7.0040000000000004,6.797999999999999,6.702499999999998,6.685666666666664,
20190220,7.11,7.12,7.03,7.07,77470.36,54762.081,7.034000000000001,6.874999999999998,6.721999999999997,6.701333333333332,
20190221,7.09,7.14,6.98,7.02,113977.49,80500.313,7.047999999999999,6.936999999999998,6.741999999999997,6.7176666666666645,
20190222,7.02,7.12,6.98,7.12,113240.38,79912.692,7.087999999999998,6.9819999999999975,6.762999999999998,6.733333333333332,
20190225,7.2,7.45,7.2,7.42,258125.14,189582.21399999998,7.145999999999998,7.052999999999999,6.799999999999997,6.7576666666666645,
20190226,7.6,7.62,7.33,7.34,255707.32,190998.884,7.193999999999998,7.098999999999999,6.838499999999998,6.7799999999999985,
20190227,7.34,7.44,7.23,7.28,157710.81,115790.606,7.235999999999999,7.135,6.873999999999998,6.8006666666666655,
20190228,7.34,7.42,7.28,7.35,130798.13,96213.334,7.301999999999998,7.174999999999999,6.908999999999997,6.821999999999998,
20190301,7.43,7.43,7.25,7.35,121408.0,88978.196,7.347999999999999,7.217999999999998,6.944999999999998,6.842999999999998,
20190304,7.31,7.65,7.31,7.46,273700.52,206055.133,7.355999999999999,7.250999999999998,6.9899999999999975,6.871666666666665,
20190305,7.43,7.6,7.43,7.59,170207.66,128350.381,7.405999999999997,7.299999999999999,7.048999999999998,6.9016666666666655,
20190306,7.69,7.69,7.47,7.59,201921.14,152952.54,7.467999999999998,7.3519999999999985,7.1134999999999975,6.931999999999999,
20190307,7.6,7.76,7.51,7.71,269271.28,205145.688,7.539999999999997,7.420999999999998,7.178999999999998,6.968333333333332,
20190308,7.63,7.71,7.41,7.49,278897.4,211446.835,7.567999999999998,7.457999999999997,7.219999999999999,6.9946666666666655,
20190311,7.45,7.63,7.45,7.6,212405.82,160398.596,7.595999999999998,7.475999999999996,7.264499999999998,7.025333333333332,
20190312,7.6,7.85,7.6,7.77,280390.47,216832.734,7.631999999999996,7.518999999999996,7.308999999999999,7.065333333333332,
20190313,7.77,8.2,7.65,8.06,408500.58,324324.099,7.725999999999996,7.596999999999996,7.366,7.114999999999999,
20190314,8.04,8.16,7.83,7.99,271471.42,216375.246,7.7819999999999965,7.660999999999996,7.418000000000001,7.159666666666666,
20190315,8.0,8.13,7.95,8.05,206946.89,166469.122,7.893999999999996,7.730999999999996,7.474500000000002,7.207,
20190318,8.1,8.32,8.02,8.31,292589.61,239990.69,8.035999999999996,7.815999999999997,7.533500000000002,7.265333333333333,
20190319,8.32,8.38,8.18,8.21,191638.63,158283.141,8.123999999999995,7.8779999999999974,7.589000000000003,7.325333333333334,
20190320,8.2,8.25,8.0,8.14,185642.03,150839.74,8.139999999999995,7.932999999999997,7.642500000000004,7.386666666666668,
