trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,7.47,7.72,7.45,7.47,198810.75,150738.67,,,,,
20190103,7.38,7.5,6.88,6.98,260033.01,184899.88600000003,,,,,
20190104,6.95,7.28,6.82,7.27,210499.48,149468.682,,,,,
20190107,7.29,8.0,7.16,7.6,318544.14,240873.87600000002,,,,,
20190108,7.62,7.94,7.47,7.63,296412.39,227802.232,7.390000000000001,,,,
20190109,7.67,7.94,7.5,7.86,345649.66,268165.761,7.468000000000001,,,,
20190110,7.74,7.82,7.5,7.52,235787.95,180402.812,7.575999999999999,,,,
20190111,7.4,7.62,7.3,7.4,172819.84,128222.34599999999,7.6019999999999985,,,,
20190114,7.39,7.77,7.39,7.55,202203.73,153399.75400000002,7.591999999999997,,,,
20190115,7.5,7.52,7.25,7.5,168381.06,124577.06,7.565999999999997,7.478,,,
20190116,7.52,7.78,7.38,7.72,286692.95,219822.454,7.537999999999997,7.503,,,
20190117,7.68,8.49,7.53,8.49,574771.87,470173.756,7.731999999999997,7.653999999999999,,,
20190118,8.2,8.37,7.9,8.07,403166.61,328686.709,7.865999999999997,7.733999999999999,,,
20190121,8.11,8.2,7.9,8.1,226876.8,182458.587,7.975999999999997,7.783999999999999,,,
20190122,8.05,8.39,7.93,8.3,324743.69,266933.137,8.136,7.850999999999999,,,
20190123,8.18,8.4,8.08,8.23,214209.87,176231.313,8.238,7.888,,,
20190124,8.29,8.34,7.74,7.9,253516.99,201852.673,8.12,7.926,,,
20190125,7.78,7.84,7.5,7.54,198797.99,152195.199,8.014,7.94,,,
20190128,7.52,7.65,7.5,7.57,110086.0,83386.553,7.907999999999999,7.942,,,
20190129,7.54,7.54,6.92,7.14,156155.0,111755.07699999999,7.675999999999999,7.906000000000001,7.691999999999998,,
20190130,7.06,7.26,7.02,7.04,78276.35,55877.427,7.438,7.838000000000001,7.670499999999999,,
20190131,7.2,7.25,6.51,6.77,138730.88,95719.534,7.211999999999999,7.666000000000001,7.659999999999999,,
20190201,6.72,6.98,6.72,6.96,80256.85,55244.955,7.095999999999999,7.5550000000000015,7.644499999999999,,
20190211,7.04,7.23,7.01,7.17,97918.59,69976.70599999999,7.016,7.4620000000000015,7.622999999999999,,
20190212,7.15,7.32,7.13,7.26,98524.63,71184.61200000001,7.039999999999999,7.358000000000002,7.604499999999999,,
20190213,7.3,7.4,7.18,7.34,126140.82,92323.45,7.099999999999999,7.269000000000003,7.578499999999998,,
20190214,7.36,7.77,7.33,7.46,196334.58,148370.00400000002,7.2379999999999995,7.225000000000001,7.575499999999998,,
20190215,7.36,7.58,7.36,7.4,117747.72,87759.354,7.325999999999999,7.211000000000001,7.575499999999998,,
