trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,6.09,6.23,6.02,6.09,164902.32,100909.719,,,,,
20190103,6.02,6.1,5.76,5.77,267470.37,157608.709,,,,,
20190104,5.73,6.3,5.72,6.2,384556.0,233892.562,,,,,
20190107,6.17,6.33,6.12,6.24,355358.0,221157.285,,,,,
20190108,6.22,6.44,6.2,6.24,309955.7,195341.952,6.108,,,,
20190109,6.33,6.64,6.21,6.43,477437.74,307102.87,6.176,,,,
20190110,6.39,6.55,6.28,6.28,279806.02,178652.03,6.278,,,,
20190111,6.22,6.29,6.16,6.27,186599.84,116197.013,6.292,,,,
20190114,6.29,6.5,6.23,6.37,272042.84,173276.12600000002,6.318,,,,
20190115,6.3,6.31,6.17,6.29,182140.99,113630.754,6.3279999999999985,6.217999999999999,,,
20190116,6.35,6.44,6.25,6.32,256750.99,163416.562,6.305999999999999,6.241,,,
20190117,6.26,6.59,6.21,6.5,430216.69,277980.684,6.349999999999999,6.314,,,
20190118,6.43,6.47,6.19,6.3,314227.67,197692.94199999998,6.355999999999998,6.324,,,
20190121,6.25,6.31,6.2,6.26,172180.72,107697.645,6.333999999999998,6.326,,,
20190122,6.25,6.89,6.24,6.73,842225.14,561060.834,6.421999999999999,6.374999999999999,,,
20190123,6.71,7.4,6.64,7.4,1140519.07,804526.733,6.637999999999998,6.4719999999999995,,,
20190124,7.5,7.98,7.11,7.18,1322367.09,998548.022,6.773999999999998,6.562,,,
20190125,7.03,7.38,6.96,7.02,820595.35,586697.4720000001,6.9179999999999975,6.6370000000000005,,,
20190128,6.83,6.88,6.32,6.32,748612.95,486247.216,6.929999999999998,6.632,,,
20190129,6.35,6.45,5.83,6.13,439779.23,270554.804,6.81,6.615999999999998,6.417,,
20190130,6.07,6.19,5.87,5.89,276742.62,166239.073,6.508,6.572999999999999,6.406999999999999,,
20190131,6.03,6.1,5.84,5.93,258867.74,155138.574,6.258,6.516,6.414999999999999,,
20190201,6.0,6.12,5.93,6.1,190804.21,115038.72300000001,6.074,6.4959999999999996,6.409999999999999,,
20190211,6.11,6.27,6.06,6.25,233386.97,144465.333,6.0600000000000005,6.494999999999999,6.410499999999999,,
20190212,6.21,6.32,6.15,6.32,256570.0,160106.38,6.098000000000001,6.453999999999998,6.4144999999999985,,
20190213,6.28,6.51,6.24,6.45,366532.39,234494.88100000002,6.210000000000001,6.358999999999998,6.415499999999997,,
20190214,6.46,6.91,6.45,6.72,521167.12,351160.33,6.368,6.312999999999999,6.437499999999997,,
20190215,6.71,6.71,6.54,6.59,337360.53,223068.422,6.466000000000001,6.269999999999999,6.4534999999999965,,
20190218,6.65,6.85,6.65,6.84,371561.71,251538.003,6.5840000000000005,6.321999999999999,6.476999999999997,,
