trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,5.04,5.23,5.04,5.19,372116.39,191345.113,,,,,
20190103,5.22,5.71,5.17,5.71,867920.57,483761.83,,,,,
20190104,6.0,6.28,5.83,6.28,843901.88,511592.75899999996,,,,,
20190107,6.2,6.85,6.09,6.47,1166029.06,747444.095,,,,,
20190108,6.3,6.34,6.03,6.13,816254.41,503714.86,5.9559999999999995,,,,
20190109,6.11,6.23,6.04,6.1,542198.69,331846.70399999997,6.137999999999999,,,,
20190110,6.12,6.36,5.9,6.31,808764.45,498101.3,6.257999999999998,,,,
20190111,6.08,6.28,6.04,6.13,485272.82,298752.191,6.227999999999999,,,,
20190114,6.13,6.58,6.07,6.31,710172.36,449277.92799999996,6.196,,,,
20190115,6.21,6.87,6.2,6.73,781926.21,510138.771,6.315999999999999,6.136,,,
20190116,6.62,6.62,6.4,6.5,524978.29,341721.152,6.395999999999999,6.267,,,
20190117,6.43,6.57,6.32,6.37,346189.07,222120.141,6.407999999999999,6.333,,,
20190118,6.29,6.5,6.17,6.27,413859.12,260885.289,6.435999999999997,6.332000000000001,,,
20190121,6.17,6.31,5.99,6.12,487780.94,299748.49199999997,6.397999999999997,6.2970000000000015,,,
20190122,6.15,6.3,6.07,6.12,404315.94,249454.00699999998,6.275999999999997,6.296000000000001,,,
20190123,6.15,6.19,6.0,6.04,277011.07,168442.517,6.1839999999999975,6.290000000000001,,,
20190124,6.07,6.18,5.99,6.12,290042.66,176563.43899999998,6.133999999999997,6.271000000000001,,,
20190125,6.09,6.1,5.72,5.72,507750.15,297292.994,6.023999999999997,6.23,,,
20190128,5.95,6.05,5.81,5.94,424479.33,252342.608,5.987999999999998,6.1930000000000005,,,
20190129,5.96,6.07,5.55,5.82,366953.44,212726.849,5.927999999999998,6.101999999999999,6.1190000000000015,,
20190130,5.88,6.07,5.8,6.03,321866.28,192069.00100000002,5.9259999999999975,6.055,6.161000000000001,,
20190131,6.1,6.18,5.82,5.9,376571.19,226455.996,5.881999999999997,6.008000000000001,6.170500000000002,,
20190201,5.96,6.08,5.9,6.04,235103.47,141155.116,5.945999999999998,5.985000000000001,6.158500000000002,,
20190211,6.14,6.3,6.09,6.21,324966.14,201050.303,5.999999999999998,5.994000000000001,6.145500000000003,,
20190212,6.1,6.29,6.08,6.29,322421.0,199301.437,6.0939999999999985,6.011000000000001,6.153500000000003,,
20190213,6.21,6.33,6.18,6.28,362131.87,227107.36800000002,6.143999999999998,6.035,6.162500000000003,,
20190214,6.21,6.68,6.12,6.58,520733.73,330735.218,6.2799999999999985,6.081000000000001,6.176000000000004,,
20190215,6.5,6.58,6.41,6.42,307870.56,199906.728,6.355999999999999,6.151000000000001,6.190500000000003,,
20190218,6.48,6.6,6.46,6.57,353364.88,231149.27,6.427999999999999,6.214000000000001,6.203500000000003,,
20190219,6.56,6.98,6.51,6.83,526522.04,355503.436,6.535999999999999,6.315000000000001,6.208500000000003,6.184333333333334,
20190220,7.1,7.51,7.01,7.51,951063.64,704203.968,6.781999999999998,6.463000000000001,6.259000000000003,6.261666666666668,
20190221,7.33,7.82,7.22,7.44,904143.11,672796.252,6.953999999999998,6.617,6.312500000000003,6.319333333333334,
20190222,7.25,7.36,7.16,7.33,522960.7,379447.08,7.1359999999999975,6.7459999999999996,6.3655000000000035,6.354333333333334,
20190225,6.6,7.55,6.6,7.35,2754749.81,1880192.55,7.291999999999997,6.859999999999999,6.427000000000004,6.3836666666666675,
20190226,6.92,6.96,6.63,6.67,2130975.6,1449230.8280000002,7.259999999999998,6.897999999999999,6.454500000000003,6.401666666666667,
20190227,6.34,6.49,6.21,6.34,1124130.51,713715.03,7.025999999999998,6.903999999999999,6.469500000000004,6.409666666666667,
20190228,6.25,6.57,6.25,6.54,857877.23,552423.378,6.845999999999998,6.9,6.490500000000003,6.417333333333334,
20190301,6.47,6.52,6.41,6.5,470553.59,304324.15,6.679999999999998,6.9079999999999995,6.529500000000003,6.429666666666667,
20190304,6.5,6.73,6.42,6.68,935369.25,616447.7760000001,6.545999999999998,6.919,6.566500000000003,6.442000000000001,
20190305,6.65,6.94,6.58,6.89,1012140.86,686801.181,6.589999999999998,6.925,6.620000000000003,6.447333333333334,
20190306,6.88,7.11,6.79,6.98,996713.65,690071.714,6.717999999999998,6.872,6.667500000000002,6.463333333333334,
20190307,6.96,7.5,6.87,7.31,1167224.03,838649.828,6.871999999999998,6.859,6.738000000000002,6.494666666666666,
20190308,7.08,7.26,6.58,6.59,1031160.53,720963.29,6.889999999999998,6.785000000000001,6.765500000000003,6.505333333333334,
20190311,6.6,6.88,6.6,6.82,523045.8,353911.719,6.9179999999999975,6.732000000000002,6.796000000000002,6.528666666666666,
20190312,6.88,7.08,6.8,6.99,649490.81,450638.723,6.937999999999998,6.764000000000001,6.831000000000003,6.557666666666666,
20190313,6.97,6.98,6.61,6.78,510833.0,347961.655,6.897999999999999,6.808000000000002,6.856000000000003,6.582333333333334,
20190314,6.7,6.86,6.34,6.48,443445.96,291259.201,6.731999999999999,6.802000000000001,6.851000000000002,6.594333333333333,
20190315,6.52,6.61,6.41,6.54,342028.51,222640.204,6.7219999999999995,6.806000000000002,6.857000000000002,6.621666666666666,
20190318,6.53,6.79,6.51,6.79,450924.05,302077.511,6.715999999999999,6.817000000000002,6.868000000000002,6.6499999999999995,
20190319,6.76,6.94,6.71,6.82,431749.0,294509.793,6.6819999999999995,6.8100000000000005,6.8675000000000015,6.683333333333333,
20190320,6.76,6.81,6.55,6.68,417330.4,278206.81899999996,6.661999999999999,6.779999999999999,6.826000000000002,6.704999999999999,
20190321,6.75,6.86,6.7,6.78,497197.03,337792.95200000005,6.7219999999999995,6.726999999999999,6.793000000000002,6.734333333333333,
20190322,6.7,6.77,6.5,6.61,457578.63,302318.885,6.736,6.728999999999999,6.757000000000002,6.753333333333333,
20190325,6.58,6.78,6.51,6.62,383879.62,256631.87600000002,6.702,6.7090000000000005,6.720500000000003,6.7669999999999995,
20190326,6.65,6.87,6.54,6.58,487063.71,328013.025,6.653999999999999,6.668000000000001,6.716000000000004,6.776666666666667,
20190327,6.61,6.65,6.18,6.31,448168.36,283896.775,6.58,6.621,6.714500000000004,6.777666666666667,
20190328,6.26,6.32,6.13,6.15,233456.95,144934.735,6.453999999999999,6.588000000000001,6.695000000000005,6.763333333333334,
20190329,6.16,6.28,6.05,6.26,313822.08,194784.28,6.383999999999999,6.5600000000000005,6.683000000000004,6.758,
20190401,6.3,6.62,6.27,6.59,481353.49,312725.591,6.377999999999998,6.540000000000001,6.678500000000004,6.7586666666666675,
20190402,6.64,6.79,6.51,6.76,616475.4,408426.32200000004,6.413999999999999,6.534000000000001,6.672000000000004,6.756333333333333,6.470333333333332
20190403,6.93,7.15,6.81,6.95,988023.23,688528.993,6.541999999999999,6.561000000000002,6.670500000000004,6.737666666666667,6.499666666666665
20190404,6.93,7.15,6.87,7.01,772980.77,541202.003,6.713999999999999,6.584000000000001,6.6555000000000035,6.723333333333333,6.521333333333332
20190408,7.03,7.19,6.89,7.17,835523.06,588620.817,6.895999999999999,6.640000000000002,6.6845000000000026,6.717999999999999,6.536166666666666
20190409,7.15,7.15,6.88,6.97,494042.8,345989.25399999996,6.9719999999999995,6.675000000000002,6.692000000000003,6.705333333333332,6.544499999999999
20190410,6.94,6.95,6.76,6.87,341619.68,234304.724,6.994,6.704000000000002,6.686000000000003,6.712,6.556833333333333
20190411,6.9,6.97,6.76,6.8,315593.36,216142.526,6.963999999999999,6.753000000000002,6.687000000000003,6.727333333333333,6.568499999999999
20190412,6.75,6.8,6.65,6.74,212783.03,143245.51,6.909999999999999,6.812,6.700000000000005,6.734,6.575666666666666
20190415,6.8,6.89,6.09,6.16,864527.37,551497.265,6.707999999999998,6.802,6.6810000000000045,6.722666666666667,6.5761666666666665
20190416,6.05,6.25,5.78,6.24,660686.7,398814.79,6.561999999999999,6.766999999999999,6.6535000000000055,6.708,6.575
20190417,6.19,6.44,6.13,6.39,414096.84,262099.23899999997,6.465999999999999,6.729999999999999,6.632000000000005,6.691333333333334,6.569333333333333
20190418,6.36,6.46,6.26,6.29,281500.63,178240.497,6.363999999999999,6.663999999999999,6.612500000000004,6.668333333333334,6.565833333333333
20190419,6.26,6.32,6.14,6.3,216964.58,134987.361,6.275999999999999,6.592999999999998,6.588500000000005,6.634666666666667,6.564666666666667
20190422,6.3,6.3,6.07,6.12,274966.82,169313.514,6.267999999999999,6.487999999999998,6.5640000000000045,6.619000000000001,6.562166666666667
20190423,6.14,6.14,5.97,5.98,250922.19,151167.37300000002,6.215999999999998,6.3889999999999985,6.532000000000004,6.591,6.559833333333334
20190424,5.96,6.07,5.92,6.03,185604.68,111411.23300000001,6.143999999999998,6.304999999999999,6.504500000000003,6.559,6.558333333333334
20190425,6.01,6.07,5.81,5.83,252809.7,149747.772,6.051999999999998,6.208,6.480500000000004,6.527333333333334,6.554833333333333
20190426,5.8,5.89,5.72,5.81,167711.15,97407.34300000001,5.953999999999999,6.115,6.463500000000003,6.505000000000001,6.549666666666666
20190429,5.8,5.83,5.39,5.52,219223.0,122953.45300000001,5.833999999999998,6.051,6.426500000000004,6.471000000000002,6.546333333333332
20190430,5.47,5.65,5.47,5.57,113463.38,63413.965,5.751999999999999,5.984000000000001,6.375500000000004,6.430333333333335,6.540166666666665
20190506,5.47,5.47,5.01,5.04,229317.6,119356.487,5.553999999999999,5.849000000000001,6.289500000000003,6.371000000000001,6.527166666666665
20190507,4.91,5.4,4.91,5.36,285903.57,150580.247,5.459999999999999,5.756000000000001,6.210000000000003,6.327000000000002,6.516
20190508,5.29,5.48,5.25,5.4,197899.0,106585.814,5.377999999999999,5.666000000000001,6.129500000000002,6.281000000000002,6.507666666666666
20190509,5.33,5.42,5.26,5.29,129124.55,69022.62,5.332,5.583000000000001,6.0355000000000025,6.237000000000001,6.495166666666666
20190510,5.31,5.43,5.22,5.38,136016.41,72921.658,5.294,5.5230000000000015,5.956000000000002,6.195666666666668,6.481333333333334
20190513,5.29,5.36,5.25,5.29,110985.25,58927.59,5.343999999999999,5.449000000000002,5.8770000000000024,6.152666666666667,6.464666666666667
