trade_date,open,high,low,close,vol,amount,ma5,ma10,ma20,ma30,ma60
20190102,9.87,9.88,9.68,9.72,141343.13,137970.717,,,,,
20190103,9.75,9.92,9.68,9.74,138029.81,134907.592,,,,,
20190104,9.64,10.13,9.58,10.08,284748.45,282990.238,,,,,
20190107,10.19,10.19,10.04,10.15,236167.4,238821.242,,,,,
20190108,10.13,10.13,10.0,10.01,130892.63,131606.156,9.94,,,,
20190109,10.05,10.45,10.04,10.15,390747.95,400991.1,10.026,,,,
20190110,10.16,10.2,10.07,10.07,193384.98,195876.45899999997,10.091999999999999,,,,
20190111,10.07,10.17,10.04,10.12,155181.94,156738.365,10.099999999999998,,,,
20190114,10.11,10.21,10.04,10.09,155330.03,156932.592,10.087999999999997,,,,
20190115,10.08,10.35,10.04,10.32,296667.21,303767.623,10.149999999999999,10.044999999999998,,,
20190116,10.31,10.42,10.21,10.25,198482.32,204022.43399999998,10.169999999999998,10.097999999999999,,,
20190117,10.22,10.25,10.09,10.14,162837.69,165502.402,10.184,10.138,,,
20190118,10.16,10.77,10.15,10.65,565978.06,595136.677,10.29,10.195,,,
20190121,10.63,11.09,10.58,11.02,559175.38,602818.464,10.475999999999999,10.282,,,
20190122,10.94,11.16,10.76,11.15,481678.85,526112.7220000001,10.642,10.395999999999999,,,
20190123,11.01,11.68,10.95,11.49,779547.08,889257.282,10.889999999999997,10.529999999999998,,,
20190124,11.36,11.52,11.29,11.4,422766.13,482057.20200000005,11.142,10.663,,,
20190125,11.4,11.64,11.3,11.36,403042.1,461463.1,11.283999999999999,10.786999999999999,,,
20190128,11.36,11.49,11.12,11.4,374224.28,423797.417,11.36,10.918,,,
20190129,11.52,11.75,11.1,11.65,605485.17,695300.035,11.46,11.050999999999998,10.548000000000002,,
20190130,11.55,11.94,11.53,11.6,468553.69,550387.094,11.482000000000001,11.185999999999998,10.642000000000001,,
20190131,11.7,11.78,11.53,11.72,394720.84,460168.617,11.546000000000003,11.343999999999998,10.741000000000001,,
20190201,11.82,12.1,11.71,12.06,443738.43,529789.794,11.686000000000002,11.484999999999998,10.84,,
20190211,12.1,12.28,11.92,12.24,432512.44,524336.27,11.854000000000001,11.606999999999998,10.944500000000001,,
20190212,12.16,12.33,12.08,12.11,482745.57,587859.762,11.946,11.702999999999998,11.0495,,
20190213,12.11,12.33,12.08,12.27,519067.04,632187.9770000001,12.08,11.780999999999999,11.1555,,
20190214,12.19,12.24,11.94,12.04,560707.57,676792.198,12.144,11.844999999999999,11.254000000000001,,
20190215,11.98,12.15,11.78,11.8,401933.02,480837.564,12.091999999999999,11.889,11.338000000000001,,
20190218,11.89,12.21,11.89,12.18,579085.24,700635.9029999999,12.079999999999997,11.966999999999999,11.4425,,
20190219,12.21,12.76,12.03,12.7,897979.54,1107794.139,12.197999999999997,12.071999999999997,11.5615,11.056000000000003,
20190220,12.74,13.27,12.53,12.95,849626.58,1095040.047,12.333999999999998,12.206999999999997,11.6965,11.163666666666668,
20190221,12.82,13.1,12.55,12.65,607607.12,781324.688,12.456,12.299999999999997,11.822,11.260666666666667,
20190222,12.56,12.78,12.35,12.74,571348.46,720188.2540000001,12.644,12.367999999999999,11.9265,11.349333333333334,
20190225,12.9,13.35,12.69,13.25,952980.5,1243829.2179999999,12.857999999999999,12.468999999999998,12.038,11.452666666666667,
20190226,13.28,13.71,13.18,13.27,877115.01,1177369.364,12.971999999999998,12.584999999999997,12.144,11.561333333333334,
