ts_code,trade_date,open,high,low,close,vol,amount
300325.SZ,20190102,3.11,3.19,3.06,3.18,218646.65,68368.547
300325.SZ,20190103,3.15,3.34,3.13,3.22,333798.55,108552.485
300325.SZ,20190104,3.15,3.32,3.05,3.28,349489.39,112645.226
300325.SZ,20190107,3.3,3.61,3.27,3.47,702880.7,245733.166
300325.SZ,20190108,3.35,3.82,3.31,3.82,623920.52,223067.852
300325.SZ,20190109,3.99,4.2,3.86,4.2,1176131.56,475862.384
300325.SZ,20190110,4.29,4.55,3.88,4.01,1408845.95,597801.316
300325.SZ,20190111,3.8,4.29,3.75,4.08,1048736.78,417012.269
300325.SZ,20190114,4.1,4.49,3.9,4.49,1394618.34,605288.359
300325.SZ,20190115,4.38,4.38,4.11,4.18,1069655.45,454287.03
300325.SZ,20190116,4.08,4.26,4.01,4.1,675963.41,277552.874
300325.SZ,20190117,4.05,4.19,3.94,3.96,622428.14,253670.27
300325.SZ,20190118,3.89,3.95,3.71,3.78,589091.71,223445.516
300325.SZ,20190121,3.82,3.96,3.75,3.87,454223.08,175734.549
300325.SZ,20190122,3.9,3.92,3.76,3.81,331279.86,126928.824
300325.SZ,20190123,3.77,4.13,3.77,4.01,654865.08,261422.916
300325.SZ,20190124,3.93,4.11,3.87,3.94,509314.68,203243.917
300325.SZ,20190125,3.92,4.08,3.8,3.99,509856.65,201178.872
300325.SZ,20190128,3.85,3.94,3.59,3.59,506374.53,186219.161
300325.SZ,20190129,3.45,3.55,3.4,3.45,285313.55,99137.114
300325.SZ,20190130,3.36,3.36,3.11,3.11,420349.15,133755.332
300325.SZ,20190131,3.08,3.28,3.04,3.18,321967.3,102939.314
300325.SZ,20190201,3.26,3.4,3.22,3.35,282970.5,94201.709
300325.SZ,20190211,3.5,3.58,3.4,3.47,250968.85,87323.826
300325.SZ,20190212,3.49,3.64,3.48,3.54,297162.5,105629.712
300325.SZ,20190213,3.56,3.61,3.46,3.57,361679.33,127924.975
300325.SZ,20190214,3.53,3.77,3.5,3.65,427860.18,156596.025
300325.SZ,20190215,3.62,3.75,3.61,3.69,341740.45,125416.605
300325.SZ,20190218,3.71,4.06,3.71,4.06,795181.53,314695.571
300325.SZ,20190219,3.99,4.08,3.86,4.01,679093.33,270151.912
300325.SZ,20190220,3.92,4.03,3.9,3.97,403425.0,159841.914
300325.SZ,20190221,3.95,4.08,3.82,3.89,538719.58,213941.592
300325.SZ,20190222,3.84,4.03,3.84,3.97,408202.72,161485.018
300325.SZ,20190225,3.97,4.17,3.92,4.13,756416.09,305960.614
300325.SZ,20190226,4.11,4.12,3.9,3.99,660484.91,265619.564
300325.SZ,20190227,3.99,4.11,3.95,4.08,521836.11,210721.559
300325.SZ,20190228,4.06,4.37,4.04,4.11,613904.53,256301.341
300325.SZ,20190301,4.01,4.06,3.9,3.98,423839.79,168304.974
