ts_code,trade_date,open,high,low,close,vol,amount
300399.SZ,20190102,8.76,8.91,8.67,8.89,11347.1,9959.797
300399.SZ,20190103,8.91,9.16,8.69,8.79,11129.66,9933.927
300399.SZ,20190104,8.71,9.08,8.64,9.01,14616.26,13059.235
300399.SZ,20190107,9.41,9.41,9.15,9.17,16420.7,15196.046
300399.SZ,20190108,9.14,9.26,9.13,9.17,11467.82,10538.071
300399.SZ,20190109,9.25,9.28,9.14,9.16,18141.31,16714.513
300399.SZ,20190110,9.01,9.34,9.01,9.18,13317.8,12287.852
300399.SZ,20190111,9.19,9.25,9.14,9.25,10192.1,9370.925
300399.SZ,20190114,9.3,9.3,9.03,9.09,9872.0,9025.907
300399.SZ,20190115,9.05,9.34,9.05,9.25,13634.7,12601.338
300399.SZ,20190116,9.24,10.18,9.24,9.56,62845.0,61937.846
300399.SZ,20190117,9.4,9.4,9.11,9.12,40731.3,37585.96
300399.SZ,20190118,9.08,9.26,8.93,9.08,19867.37,17990.216
300399.SZ,20190121,9.08,9.15,8.97,9.1,11011.21,9989.606
300399.SZ,20190122,9.1,9.11,8.95,8.97,8873.29,8000.522
300399.SZ,20190123,9.1,9.14,8.93,9.05,6305.33,5673.156
300399.SZ,20190124,9.05,9.16,8.96,9.1,11665.42,10596.64
300399.SZ,20190125,9.4,9.4,8.84,8.92,14645.23,13308.829
300399.SZ,20190128,8.92,8.98,8.71,8.75,12752.3,11283.612
300399.SZ,20190129,9.0,9.0,8.2,8.4,14686.04,12484.432
300399.SZ,20190130,8.4,8.72,8.4,8.49,11188.7,9600.404
300399.SZ,20190131,8.55,8.55,7.84,8.15,15543.86,12958.954
300399.SZ,20190201,8.25,8.49,8.18,8.47,11560.25,9698.447
300399.SZ,20190211,8.52,8.82,8.52,8.78,10858.63,9435.278
300399.SZ,20190212,8.89,9.19,8.76,9.0,22679.96,20235.12
300399.SZ,20190213,8.95,9.11,8.87,9.08,29276.55,26409.181
300399.SZ,20190214,9.07,9.14,8.99,9.05,22319.55,20201.752
300399.SZ,20190215,9.01,9.1,8.96,9.01,16103.77,14558.707
300399.SZ,20190218,9.11,9.37,9.04,9.35,25787.69,23784.534
300399.SZ,20190219,9.35,9.93,9.27,9.44,49990.62,47696.364
300399.SZ,20190220,9.35,9.54,9.21,9.37,27516.61,25764.651
300399.SZ,20190221,9.43,9.83,9.35,9.43,40787.95,39075.005
300399.SZ,20190222,9.44,10.25,9.41,10.09,66934.01,66169.399
300399.SZ,20190225,11.0,11.1,11.0,11.1,25112.68,27845.725
300399.SZ,20190226,12.0,12.21,11.61,12.15,178374.35,215494.453
300399.SZ,20190227,12.0,12.0,11.0,11.3,139464.81,160145.33
300399.SZ,20190228,11.06,11.18,10.72,10.88,74107.96,80933.131
300399.SZ,20190301,10.87,11.37,10.83,11.22,76064.46,84598.759
300399.SZ,20190304,11.3,11.98,11.08,11.39,100283.01,115298.836
300399.SZ,20190305,11.19,11.69,11.01,11.69,78925.92,89893.667
300399.SZ,20190306,11.55,12.86,11.42,12.86,111195.57,139774.574
300399.SZ,20190307,14.1,14.15,13.48,14.15,130897.14,183655.286
300399.SZ,20190308,13.44,15.5,12.89,14.2,191188.93,274472.392
300399.SZ,20190311,14.2,15.42,13.26,15.1,130628.27,186697.046
300399.SZ,20190312,14.79,16.29,14.62,15.25,130835.32,201907.841
300399.SZ,20190313,14.72,15.1,13.74,13.88,102154.38,147343.942
300399.SZ,20190314,13.39,13.8,12.68,13.0,78306.75,103270.432
300399.SZ,20190315,13.26,13.36,12.6,12.89,53365.52,69384.094
300399.SZ,20190318,12.93,13.48,12.7,13.47,54385.55,71709.386
300399.SZ,20190319,13.45,13.82,13.18,13.31,54525.16,73639.801
300399.SZ,20190320,13.32,14.46,13.2,13.77,72272.35,100094.991
300399.SZ,20190321,13.7,14.88,13.7,14.46,94974.14,135485.721
300399.SZ,20190322,14.26,14.26,13.38,13.8,75300.61,104045.336
300399.SZ,20190325,13.4,13.79,13.2,13.45,50850.08,68776.72
300399.SZ,20190326,13.48,13.89,12.82,12.84,47166.11,62478.7
300399.SZ,20190327,12.52,12.89,12.15,12.63,59299.3,73919.804
300399.SZ,20190328,12.55,12.94,12.36,12.51,35595.99,45081.222
300399.SZ,20190329,12.55,13.32,12.41,13.24,54541.25,70470.87
300399.SZ,20190401,13.16,13.82,13.14,13.69,62538.3,84914.74
300399.SZ,20190402,13.78,14.3,13.56,13.66,73440.68,102434.325
300399.SZ,20190403,13.47,14.2,13.43,14.01,58771.35,81914.222
300399.SZ,20190404,14.04,14.24,13.56,13.68,53980.29,74416.452
300399.SZ,20190408,13.7,15.05,13.7,15.05,47492.06,70054.114
300399.SZ,20190409,15.88,15.88,14.35,14.96,143743.53,217560.101
300399.SZ,20190410,14.5,14.73,13.8,14.07,82201.07,116081.324
300399.SZ,20190411,13.79,14.05,13.44,13.45,67100.28,91574.811
300399.SZ,20190412,13.53,13.68,13.21,13.6,39696.16,53611.711
300399.SZ,20190415,13.7,14.2,13.41,13.5,48150.51,67001.596
300399.SZ,20190416,13.3,13.9,13.14,13.9,41370.24,56107.633
300399.SZ,20190417,13.86,14.09,13.7,13.76,32393.03,44827.932
300399.SZ,20190418,13.76,13.83,13.4,13.47,27539.42,37368.917
300399.SZ,20190419,13.49,13.88,13.38,13.7,33664.16,46095.253
300399.SZ,20190422,13.81,13.85,13.1,13.18,34492.71,46269.418
300399.SZ,20190423,13.16,13.42,13.01,13.17,25923.3,34163.706
300399.SZ,20190424,13.16,13.33,12.89,13.3,27574.11,36065.028
300399.SZ,20190425,13.3,13.55,12.5,12.53,42890.2,55934.833
300399.SZ,20190426,12.24,12.93,12.24,12.55,35774.9,45275.226
300399.SZ,20190429,12.64,13.29,12.25,12.75,48954.35,62785.238
300399.SZ,20190430,12.57,13.18,12.52,12.99,33113.11,42676.751
300399.SZ,20190506,12.65,12.65,11.69,11.69,34773.7,41773.838
300399.SZ,20190507,11.51,11.85,11.05,11.55,33818.92,38790.262
300399.SZ,20190508,11.29,11.68,10.66,11.52,26243.57,29941.874
300399.SZ,20190509,11.34,11.66,11.34,11.52,16716.18,19292.546
300399.SZ,20190510,11.68,12.05,11.29,12.03,29474.98,34919.481
300399.SZ,20190513,11.95,12.27,11.75,12.04,25184.16,30461.958
300399.SZ,20190514,11.92,12.27,11.92,12.0,26127.41,31618.28
300399.SZ,20190515,12.17,12.21,12.01,12.06,25320.85,30591.418
300399.SZ,20190516,11.98,12.2,11.78,12.06,22034.88,26579.435
300399.SZ,20190517,12.11,12.23,10.91,11.04,34505.27,39928.329
300399.SZ,20190520,10.99,12.14,10.99,12.14,45296.1,53702.576
300399.SZ,20190521,12.55,13.35,12.01,13.35,90217.02,114908.469
300399.SZ,20190522,13.35,14.39,12.91,13.11,126385.41,171189.355
300399.SZ,20190523,13.39,13.42,12.31,12.5,80735.66,103028.527
300399.SZ,20190524,12.51,13.75,12.3,13.75,62838.05,83553.093
300399.SZ,20190527,13.93,14.89,13.43,14.27,148092.62,211323.937
300399.SZ,20190528,13.85,14.95,13.72,14.8,119082.47,169855.858
300399.SZ,20190529,14.48,14.85,14.11,14.18,87489.78,125789.651
300399.SZ,20190530,13.89,13.9,13.27,13.66,57720.47,78064.981
300399.SZ,20190531,13.63,13.95,13.52,13.9,53388.9,73518.061
300399.SZ,20190603,13.8,13.85,12.98,13.1,55438.75,73531.413
300399.SZ,20190604,13.05,14.41,13.05,14.41,71973.48,100559.494
300399.SZ,20190605,15.19,15.85,14.64,15.85,188570.12,293926.959
300399.SZ,20190606,15.54,16.3,14.33,14.42,174820.06,266488.539
300399.SZ,20190610,14.29,14.96,13.9,14.68,120709.63,175383.918
300399.SZ,20190611,14.38,16.15,13.98,16.15,135322.91,205812.852
300399.SZ,20190612,16.89,17.77,16.5,17.77,258560.9,452407.283
300399.SZ,20190613,17.08,17.68,16.2,16.35,199422.18,337331.695
300399.SZ,20190614,16.73,17.42,16.21,16.34,135599.38,227084.786
300399.SZ,20190617,16.45,16.48,14.71,15.36,100260.36,153757.221
300399.SZ,20190618,15.71,16.37,15.3,15.35,95331.97,150477.808
300399.SZ,20190619,16.45,16.45,15.5,15.52,96419.64,153418.419
300399.SZ,20190620,15.32,16.22,14.85,15.73,111835.82,173433.904
300399.SZ,20190621,16.1,16.98,15.78,15.91,111498.42,180304.963
300399.SZ,20190624,16.01,17.4,15.2,16.77,127206.32,208328.448
300399.SZ,20190625,16.29,16.55,15.38,15.75,96576.09,153738.725
300399.SZ,20190626,15.75,15.96,15.04,15.19,71088.61,109877.789
300399.SZ,20190627,15.25,15.4,14.87,14.94,61956.54,93372.186
300399.SZ,20190628,14.89,15.14,14.13,14.55,51374.18,74878.629
300399.SZ,20190701,14.8,15.09,14.73,14.9,56848.82,84817.663
300399.SZ,20190702,15.1,15.11,14.4,14.56,48881.97,71696.124
300399.SZ,20190703,14.49,14.51,14.11,14.15,33573.23,47774.509
300399.SZ,20190704,14.2,14.5,14.05,14.39,35566.47,50648.266
300399.SZ,20190705,14.1,14.45,14.08,14.23,21600.08,30754.693
300399.SZ,20190708,14.12,14.22,13.2,13.26,43626.3,58966.88
300399.SZ,20190709,13.29,13.6,13.29,13.57,32044.36,43153.382
300399.SZ,20190710,13.62,13.7,13.24,13.36,25352.77,34186.107
300399.SZ,20190711,13.54,13.81,13.0,13.55,31404.73,42523.586
300399.SZ,20190712,13.5,13.7,13.37,13.52,21400.53,29011.935
300399.SZ,20190715,13.55,14.06,12.95,13.92,37461.56,51208.525
300399.SZ,20190716,13.92,14.07,13.38,13.59,30277.25,41525.952
300399.SZ,20190717,13.5,14.95,13.45,14.45,110378.45,161495.991
300399.SZ,20190718,14.09,14.09,13.36,13.6,68595.99,94574.143
300399.SZ,20190719,13.68,14.07,13.6,13.65,39869.93,55236.252
300399.SZ,20190722,13.56,13.83,13.06,13.23,34626.8,46452.446
300399.SZ,20190723,13.37,13.68,13.22,13.49,25676.77,34540.095
300399.SZ,20190724,13.41,13.95,13.41,13.81,34185.02,47047.317
300399.SZ,20190725,13.83,13.87,13.57,13.68,29346.8,40234.848
300399.SZ,20190726,13.62,13.78,13.33,13.5,22641.0,30622.597
300399.SZ,20190729,13.41,13.63,13.12,13.35,25783.46,34389.763
300399.SZ,20190730,13.34,13.84,13.23,13.51,31288.66,42459.697
300399.SZ,20190731,13.43,13.84,13.3,13.46,28439.12,38630.296
300399.SZ,20190801,13.39,13.57,12.7,12.94,54571.38,71346.562
300399.SZ,20190802,12.6,12.86,12.2,12.45,47818.04,59708.708
300399.SZ,20190805,12.3,12.68,12.22,12.28,42551.53,52778.945
300399.SZ,20190806,12.22,12.22,11.38,11.88,41728.19,49064.957
300399.SZ,20190807,12.0,12.18,11.67,11.7,30976.41,36838.567
300399.SZ,20190808,11.7,12.1,11.57,12.0,30573.74,36575.49
300399.SZ,20190809,12.12,12.31,11.76,12.02,36740.71,44276.271
300399.SZ,20190812,11.96,12.16,11.81,12.16,32724.97,39335.619
300399.SZ,20190813,12.0,12.12,11.85,11.98,22536.94,27036.783
300399.SZ,20190814,12.13,12.43,11.95,11.96,32460.11,39414.635
300399.SZ,20190815,11.63,12.47,11.52,12.42,52878.88,64133.815
300399.SZ,20190816,12.45,12.58,12.26,12.4,36909.41,45773.954
300399.SZ,20190819,12.63,12.96,12.4,12.95,49261.61,62833.756
300399.SZ,20190820,13.04,13.5,12.86,12.96,54938.3,72147.843
300399.SZ,20190821,12.86,13.35,12.86,13.15,47137.8,61713.295
300399.SZ,20190822,13.19,13.19,12.78,12.99,33757.44,43632.91
300399.SZ,20190823,13.22,13.47,12.9,13.13,43180.5,57021.318
300399.SZ,20190826,12.66,12.91,12.61,12.86,32921.72,42099.809
300399.SZ,20190827,13.11,13.25,12.82,13.16,28602.7,37447.893
300399.SZ,20190828,13.4,13.4,12.95,13.15,21140.0,27604.243
300399.SZ,20190829,13.09,13.28,12.95,12.98,24624.3,32215.159
300399.SZ,20190830,13.19,13.5,12.74,12.87,43707.84,57144.702
300399.SZ,20190902,13.0,13.19,12.7,13.17,33619.22,43645.884
300399.SZ,20190903,13.37,13.37,13.07,13.27,29646.76,39207.313
300399.SZ,20190904,13.29,13.34,13.08,13.31,37603.55,49654.835
300399.SZ,20190905,13.45,14.5,13.39,13.74,77020.85,107009.197
300399.SZ,20190906,13.99,13.99,13.51,13.85,49149.35,67508.256
300399.SZ,20190909,14.09,14.46,13.82,14.28,65906.05,93444.43
300399.SZ,20190910,14.17,14.85,14.08,14.7,74685.25,107957.691
300399.SZ,20190911,14.67,14.7,13.91,13.98,60073.79,85665.269
300399.SZ,20190912,13.98,14.58,13.98,14.35,63645.8,91050.003
