trade_date,open,high,low,close,vol,amount
20210115,4.32,4.48,4.32,4.4,9838.0,4351.95
20210114,4.37,4.49,4.33,4.37,10570.0,4667.628
20210113,4.42,4.45,4.27,4.38,8549.5,3720.426
20210112,4.45,4.55,4.4,4.45,20300.0,9066.672
20210111,4.36,4.56,4.3,4.5,32067.51,14540.497
20210108,4.14,4.34,4.1,4.34,24411.01,10357.319
20210107,4.07,4.26,4.07,4.13,17666.0,7323.411
20210106,4.42,4.47,4.25,4.25,22006.0,9488.354
20210105,4.47,4.59,4.47,4.47,49425.01,22214.668
20210104,4.7,4.7,4.62,4.7,27877.11,13092.605
20201231,4.46,4.5,4.44,4.48,8004.01,3580.799
20201230,4.38,4.48,4.36,4.48,12245.0,5419.452
20201229,4.47,4.54,4.36,4.37,9398.0,4156.834
20201228,4.43,4.52,4.4,4.47,14147.0,6298.406
20201225,4.3,4.46,4.26,4.44,22078.01,9704.425
20201224,4.4,4.42,4.28,4.3,18646.01,8096.503
20201223,4.24,4.42,4.24,4.39,21829.0,9517.823
20201222,4.15,4.3,4.14,4.27,25444.0,10775.313
20201221,4.14,4.26,4.07,4.18,23418.0,9741.568
20201218,4.06,4.15,4.04,4.15,24203.0,9914.39
20201217,4.09,4.15,3.96,4.07,28403.0,11494.377
20201216,4.32,4.37,4.13,4.13,56867.0,23668.837
20201215,4.35,4.46,4.35,4.35,42948.0,18748.716
20201214,4.63,4.63,4.5,4.58,34043.1,15655.312
20201211,4.51,4.52,4.41,4.41,13930.91,6199.917
20201210,4.47,4.53,4.42,4.51,16595.0,7436.065
20201209,4.51,4.53,4.46,4.47,10907.0,4904.479
20201208,4.43,4.53,4.43,4.51,14131.0,6357.961
20201207,4.41,4.47,4.4,4.45,12456.0,5537.688
20201204,4.43,4.45,4.4,4.42,14646.0,6487.878
20201203,4.45,4.45,4.41,4.43,18013.01,7979.577
20201202,4.49,4.49,4.45,4.46,22235.0,9932.39
20201201,4.45,4.51,4.45,4.49,11807.0,5300.015
20201130,4.51,4.52,4.47,4.47,15968.0,7182.718
20201127,4.53,4.58,4.5,4.52,12925.0,5853.963
20201126,4.58,4.58,4.51,4.52,15187.09,6894.187
20201125,4.6,4.62,4.56,4.56,12166.09,5580.217
20201124,4.63,4.69,4.59,4.6,16013.0,7428.026
20201123,4.6,4.66,4.56,4.62,15450.9,7109.201
20201120,4.58,4.64,4.58,4.62,13132.0,6056.85
20201119,4.71,4.72,4.56,4.62,24401.0,11299.45
20201118,4.77,4.78,4.73,4.73,9471.0,4499.064
20201117,4.77,4.78,4.73,4.76,9442.0,4485.15
20201116,4.78,4.83,4.7,4.78,6927.0,3322.315
20201113,4.83,4.83,4.77,4.78,9271.0,4446.239
20201112,4.81,4.85,4.78,4.83,9186.0,4420.023
20201111,4.75,4.92,4.73,4.81,16127.96,7785.618
20201110,4.75,4.82,4.73,4.76,9267.0,4420.825
20201109,4.71,4.85,4.71,4.78,12782.0,6098.829
20201106,4.78,4.78,4.7,4.74,7812.0,3687.588
20201105,4.7,4.74,4.68,4.7,9614.0,4523.936
20201104,4.6,4.77,4.58,4.71,14319.0,6678.039
20201103,4.46,4.62,4.46,4.6,10485.0,4802.764
20201102,4.7,4.72,4.48,4.56,17883.62,8211.533
20201030,4.8,4.89,4.71,4.71,13960.0,6715.889
20201029,4.76,4.83,4.74,4.78,12030.0,5767.2
20201028,4.75,4.99,4.7,4.82,25647.0,12476.283
20201027,4.73,4.82,4.68,4.76,10574.0,5013.077
20201026,4.64,4.76,4.62,4.73,12336.0,5800.222
20201023,4.62,4.67,4.6,4.64,9750.0,4519.126
20201022,4.69,4.69,4.64,4.64,6438.74,3005.022
20201021,4.78,4.78,4.65,4.67,9866.0,4647.232
20201020,4.71,4.77,4.69,4.75,10519.0,4977.292
20201019,4.74,4.77,4.7,4.71,12835.0,6080.329
20201016,4.62,4.83,4.6,4.76,26993.1,12869.796
20201015,4.64,4.65,4.58,4.6,8972.62,4146.257
20201014,4.64,4.66,4.56,4.63,16566.0,7663.076
20201013,4.66,4.68,4.65,4.66,10449.1,4871.825
20201012,4.6,4.67,4.6,4.66,11008.1,5105.014
20201009,4.55,4.63,4.53,4.61,13196.01,6061.257
20200930,4.54,4.59,4.52,4.57,10512.0,4790.238
20200929,4.53,4.59,4.49,4.55,13621.0,6201.021
20200928,4.59,4.61,4.51,4.51,14468.01,6576.972
20200925,4.58,4.64,4.56,4.58,13619.0,6248.423
20200924,4.69,4.74,4.57,4.64,23355.01,10865.162
20200923,4.77,4.8,4.69,4.73,16647.0,7875.322
20200922,4.81,4.84,4.78,4.79,14831.1,7132.787
20200921,4.91,4.92,4.84,4.84,13083.11,6375.866
20200918,4.87,4.93,4.82,4.91,16951.74,8253.524
20200917,4.98,4.98,4.82,4.9,24525.75,11988.821
20200916,5.01,5.01,4.95,4.98,12166.01,6061.852
20200915,5.0,5.05,4.99,5.01,15128.0,7577.335
20200914,5.06,5.06,5.0,5.04,14006.0,7042.717
20200911,4.98,5.07,4.94,5.06,16669.0,8336.178
20200910,5.15,5.19,4.94,4.95,35969.62,18172.864
20200909,5.14,5.21,5.13,5.15,22727.11,11757.571
20200908,5.11,5.19,5.11,5.19,18380.02,9472.224
20200907,5.17,5.19,5.1,5.1,23359.0,12047.966
20200904,5.1,5.19,5.07,5.17,20202.01,10383.905
20200903,5.08,5.27,5.06,5.14,32037.01,16597.699
20200902,5.1,5.12,5.07,5.08,15897.0,8102.673
20200901,5.06,5.15,5.06,5.12,19627.0,10008.861
20200831,5.04,5.14,5.02,5.08,22396.61,11393.993
20200828,5.02,5.07,5.02,5.04,18426.01,9278.229
20200827,5.0,5.08,4.94,5.06,15603.0,7819.633
20200826,5.09,5.09,4.99,5.0,28983.0,14573.865
20200825,5.12,5.13,5.07,5.09,18441.0,9393.125
20200824,5.07,5.11,5.03,5.1,17482.0,8876.912
20200821,5.05,5.1,5.05,5.08,18283.0,9282.042
20200820,5.12,5.12,5.02,5.05,32812.2,16633.387
20200819,5.2,5.2,5.12,5.13,29707.0,15284.35
20200818,5.23,5.25,5.18,5.21,21529.0,11217.034
20200817,5.22,5.25,5.18,5.23,22302.0,11640.547
20200814,5.15,5.23,5.14,5.23,16707.0,8660.173
20200813,5.14,5.17,5.1,5.17,18570.67,9539.856
