ts_code,trade_date,open,high,low,close,vol,amount
600203.SH,20190102,4.35,4.53,4.35,4.5,76659.27,34022.033
600203.SH,20190103,4.48,4.67,4.41,4.46,74467.09,33644.983
600203.SH,20190104,4.38,4.9,4.38,4.75,155269.1,72884.723
600203.SH,20190107,4.78,5.23,4.72,5.23,274768.4,138563.639
600203.SH,20190108,5.41,5.58,5.03,5.03,378181.1,200234.599
600203.SH,20190109,4.99,5.22,4.93,5.08,237614.97,121127.719
600203.SH,20190110,5.06,5.13,4.93,4.99,159036.27,79683.29
600203.SH,20190111,4.97,5.1,4.95,5.08,140814.43,70825.412
600203.SH,20190114,5.08,5.08,4.86,4.98,121056.18,60012.373
600203.SH,20190115,4.99,4.99,4.89,4.98,84920.06,42004.915
600203.SH,20190116,4.97,4.99,4.82,4.84,81191.44,39801.471
600203.SH,20190117,4.84,4.87,4.72,4.74,74301.0,35566.54
600203.SH,20190118,4.77,4.79,4.67,4.77,61040.2,28876.516
600203.SH,20190121,4.77,4.9,4.75,4.82,63377.29,30541.587
600203.SH,20190122,4.82,4.82,4.71,4.74,40370.0,19208.29
600203.SH,20190123,4.74,4.78,4.71,4.75,45845.27,21724.894
600203.SH,20190124,4.75,4.85,4.71,4.81,60894.57,29163.224
600203.SH,20190125,4.79,4.81,4.58,4.6,68085.0,32076.001
600203.SH,20190128,4.65,4.67,4.5,4.55,56181.1,25781.616
600203.SH,20190129,4.51,4.54,4.2,4.36,65379.0,28542.139
600203.SH,20190130,4.3,4.41,4.23,4.26,33683.89,14635.379
600203.SH,20190131,4.27,4.39,4.22,4.29,49101.49,21175.288
600203.SH,20190201,4.31,4.43,4.27,4.41,42362.0,18493.154
600203.SH,20190211,4.41,4.53,4.41,4.51,51439.0,23079.241
600203.SH,20190212,4.5,4.73,4.48,4.64,86679.09,40047.491
600203.SH,20190213,4.66,5.08,4.63,4.85,146896.83,70846.879
600203.SH,20190214,4.83,4.91,4.76,4.87,111599.48,53819.273
600203.SH,20190215,4.85,4.95,4.83,4.9,116153.9,56930.683
600203.SH,20190218,4.93,5.16,4.9,5.16,181795.31,91654.385
600203.SH,20190219,5.18,5.36,5.04,5.26,222021.08,114939.182
600203.SH,20190220,5.24,5.33,5.13,5.26,161078.33,84121.643
600203.SH,20190221,5.24,5.44,5.15,5.25,169808.87,89803.763
600203.SH,20190222,5.48,5.78,5.48,5.62,548160.78,312971.979
600203.SH,20190225,5.43,5.86,5.38,5.8,497769.7,279324.225
600203.SH,20190226,5.7,5.74,5.54,5.56,308225.03,173329.926
600203.SH,20190227,5.55,5.61,5.39,5.47,180477.25,99201.143
600203.SH,20190228,5.47,5.55,5.42,5.5,103407.0,56666.645
600203.SH,20190301,5.52,5.52,5.31,5.4,108304.0,58453.077
600203.SH,20190304,5.45,5.65,5.42,5.56,228284.09,126348.065
600203.SH,20190305,5.5,6.12,5.48,6.12,322749.95,193657.832
600203.SH,20190306,6.4,6.73,6.31,6.73,630239.88,420340.552
600203.SH,20190307,6.51,6.86,6.51,6.64,525919.15,349235.214
600203.SH,20190308,6.34,6.52,5.98,5.98,362561.12,226666.043
600203.SH,20190311,6.02,6.35,6.02,6.23,224171.81,139171.926
600203.SH,20190312,6.28,6.53,6.23,6.35,242344.0,154759.116
600203.SH,20190313,6.36,6.46,6.06,6.24,189527.68,119327.723
600203.SH,20190314,6.19,6.23,5.73,5.86,184367.48,108912.398
600203.SH,20190315,5.87,6.04,5.82,5.96,128543.1,76625.65
600203.SH,20190318,6.04,6.12,5.88,6.07,117130.0,70130.63
600203.SH,20190319,6.05,6.21,5.97,6.15,136178.46,83055.698
600203.SH,20190320,6.12,6.25,5.96,6.07,127193.78,77541.055
600203.SH,20190321,6.08,6.43,6.08,6.33,237331.27,148734.934
600203.SH,20190322,6.31,6.39,6.12,6.32,151799.27,94966.631
600203.SH,20190325,6.17,6.62,6.17,6.34,202745.58,130335.358
600203.SH,20190326,6.36,6.97,6.3,6.97,367044.24,244108.444
600203.SH,20190327,7.15,7.67,7.06,7.67,750695.18,564463.438
600203.SH,20190328,7.21,7.41,6.9,6.9,604912.87,429594.551
600203.SH,20190329,6.51,6.82,6.35,6.62,413949.48,272301.212
600203.SH,20190401,6.63,6.86,6.55,6.76,318347.48,214333.384
600203.SH,20190402,6.76,7.14,6.71,7.11,382033.58,266222.917
600203.SH,20190403,6.96,7.05,6.81,6.99,233923.29,162129.963
600203.SH,20190404,7.15,7.16,6.86,6.89,169977.54,118177.341
600203.SH,20190408,6.9,7.45,6.65,7.3,294265.55,204507.15
600203.SH,20190409,7.11,7.58,7.06,7.28,308895.33,224612.352
600203.SH,20190410,7.35,8.01,7.21,8.01,286231.68,222440.463
600203.SH,20190411,8.27,8.66,7.58,7.59,634865.81,519177.334
600203.SH,20190412,7.25,7.44,7.02,7.12,322981.76,233388.414
