ts_code,trade_date,open,high,low,close,vol,amount
002513.SZ,20190102,6.51,6.6,6.4,6.42,7092.0,4581.261
002513.SZ,20190103,6.41,6.41,6.0,6.11,14483.76,8933.461
002513.SZ,20190104,6.06,6.23,6.06,6.19,12102.36,7469.703
002513.SZ,20190107,6.22,6.5,6.19,6.48,17065.98,10831.409
002513.SZ,20190108,6.48,6.52,6.33,6.34,11722.0,7461.488
002513.SZ,20190109,6.34,6.47,6.29,6.38,11966.88,7668.886
002513.SZ,20190110,5.96,6.19,5.83,6.05,58840.2,35111.141
002513.SZ,20190111,5.9,5.97,5.69,5.72,56317.67,32632.794
002513.SZ,20190114,5.68,5.79,5.58,5.76,39944.64,22714.012
002513.SZ,20190115,5.7,5.78,5.57,5.74,29102.63,16596.047
002513.SZ,20190116,5.76,5.81,5.7,5.77,23884.0,13716.841
002513.SZ,20190117,5.74,5.75,5.53,5.57,32325.0,18154.887
002513.SZ,20190118,5.63,5.65,5.51,5.61,20385.08,11417.232
002513.SZ,20190121,5.63,5.66,5.49,5.54,38430.53,21439.935
002513.SZ,20190122,5.56,5.58,5.3,5.45,42992.29,23545.602
002513.SZ,20190123,5.44,5.49,5.36,5.41,26057.91,14167.52
002513.SZ,20190124,5.45,5.48,5.39,5.44,22778.0,12387.435
002513.SZ,20190125,5.48,5.48,5.13,5.26,48470.41,25659.015
002513.SZ,20190128,5.28,5.33,5.18,5.22,23814.4,12528.213
002513.SZ,20190129,5.21,5.23,4.92,5.03,29515.22,14879.845
002513.SZ,20190130,5.03,5.1,4.98,5.01,20782.38,10468.861
002513.SZ,20190131,4.54,5.01,4.51,4.83,73960.38,34922.761
002513.SZ,20190201,4.73,4.86,4.68,4.83,28992.06,13854.623
002513.SZ,20190211,4.84,4.94,4.82,4.94,24997.72,12210.065
002513.SZ,20190212,4.89,5.08,4.89,5.07,24768.41,12430.03
002513.SZ,20190213,5.07,5.17,5.04,5.14,24686.76,12624.837
002513.SZ,20190214,5.15,5.21,5.11,5.16,21591.34,11143.301
002513.SZ,20190215,5.16,5.3,5.12,5.29,35565.26,18631.83
002513.SZ,20190218,5.29,5.48,5.21,5.46,37033.74,19838.339
002513.SZ,20190219,5.46,5.52,5.35,5.37,47947.92,25979.93
002513.SZ,20190220,5.4,5.64,5.39,5.64,49428.19,27239.301
002513.SZ,20190221,5.59,5.66,5.47,5.51,53347.15,29521.7
002513.SZ,20190222,5.46,5.58,5.39,5.56,34956.41,19162.956
002513.SZ,20190225,5.6,5.92,5.57,5.89,66752.55,38037.547
002513.SZ,20190226,5.87,5.98,5.73,5.79,53369.89,31112.062
002513.SZ,20190227,5.79,5.87,5.69,5.74,42395.0,24587.3
002513.SZ,20190228,5.7,5.96,5.68,5.9,46569.34,27156.455
002513.SZ,20190301,5.91,6.09,5.85,5.89,31388.06,18602.447
002513.SZ,20190304,5.91,6.02,5.82,5.93,36909.58,21871.335
002513.SZ,20190305,5.94,6.1,5.92,6.08,36098.09,21707.44
002513.SZ,20190306,6.08,6.41,6.06,6.3,50886.78,31723.243
002513.SZ,20190307,6.32,6.65,6.16,6.41,63465.86,40449.375
002513.SZ,20190308,6.38,6.38,5.99,6.02,59884.81,37047.146
002513.SZ,20190311,6.01,6.2,6.0,6.19,56121.17,34122.18
002513.SZ,20190312,6.24,6.42,6.17,6.39,61238.78,38544.258
002513.SZ,20190313,6.42,6.42,6.15,6.19,45067.53,28259.017
002513.SZ,20190314,6.18,6.24,5.88,5.97,41041.09,24775.781
002513.SZ,20190315,6.0,6.15,5.97,6.09,27278.86,16575.447
002513.SZ,20190318,6.15,6.26,6.1,6.22,43495.98,26874.212
002513.SZ,20190319,6.25,6.31,6.15,6.22,33276.95,20736.112
002513.SZ,20190320,6.35,6.5,6.23,6.29,62620.28,39727.442
002513.SZ,20190321,6.3,6.42,6.21,6.36,50695.91,32126.069
002513.SZ,20190322,6.36,6.41,6.24,6.37,39365.97,24916.865
002513.SZ,20190325,6.23,7.01,6.21,7.01,53030.88,36230.45
002513.SZ,20190326,7.01,7.3,6.37,6.54,142264.26,96542.226
002513.SZ,20190327,6.55,7.19,6.47,7.19,94884.2,66463.586
002513.SZ,20190328,7.52,7.91,7.22,7.28,286243.14,216969.913
002513.SZ,20190329,6.7,7.25,6.55,6.9,216207.97,146064.009
002513.SZ,20190401,6.65,7.59,6.65,7.59,143404.14,102903.64
002513.SZ,20190402,8.12,8.35,7.89,8.35,312704.68,257782.957
002513.SZ,20190403,8.01,8.31,7.7,8.18,272885.26,218881.731
002513.SZ,20190404,8.1,8.72,7.93,8.18,254898.93,211936.591
002513.SZ,20190408,8.75,8.88,8.31,8.41,278839.64,239376.438
002513.SZ,20190409,8.03,8.13,7.66,7.77,181231.23,142204.363
002513.SZ,20190410,7.65,8.04,7.35,7.76,157663.54,120440.088
002513.SZ,20190411,7.62,7.62,7.3,7.3,101522.03,75579.622
002513.SZ,20190412,7.25,7.4,7.21,7.33,53978.35,39419.747
002513.SZ,20190415,7.4,7.46,7.12,7.12,48959.52,35682.302
002513.SZ,20190416,7.0,7.19,6.89,7.19,61739.86,43390.872
002513.SZ,20190417,7.19,7.41,7.13,7.29,84922.01,61796.481
002513.SZ,20190418,7.28,7.35,7.1,7.14,61043.39,43980.365
002513.SZ,20190419,7.08,7.17,6.99,7.07,58370.25,41212.515
002513.SZ,20190422,7.09,7.1,6.83,6.91,44243.72,30814.149
002513.SZ,20190423,6.91,6.91,6.61,6.69,50101.01,33822.884
002513.SZ,20190424,6.75,6.85,6.63,6.82,35966.0,24341.556
002513.SZ,20190425,6.83,6.95,6.42,6.5,50121.34,33889.787
002513.SZ,20190426,6.5,6.73,6.49,6.59,35511.21,23525.003
002513.SZ,20190429,6.6,6.86,6.36,6.61,71223.55,47187.033
002513.SZ,20190430,6.4,6.93,6.31,6.93,87669.65,58046.198
002513.SZ,20190506,6.69,6.69,6.24,6.24,63655.0,40959.536
002513.SZ,20190507,6.22,6.31,5.9,6.08,41636.0,25276.018
002513.SZ,20190508,5.83,6.1,5.83,5.95,23148.02,13880.873
002513.SZ,20190509,5.92,6.1,5.87,5.98,22563.29,13579.547
002513.SZ,20190510,6.01,6.15,5.81,6.11,26606.0,16159.927
002513.SZ,20190513,6.08,6.22,5.98,6.21,28974.01,17749.95
002513.SZ,20190514,6.12,6.26,6.1,6.2,25160.01,15529.198
002513.SZ,20190515,6.17,6.46,6.17,6.41,44896.0,28585.095
002513.SZ,20190516,6.31,6.9,6.25,6.66,69956.01,46048.867
002513.SZ,20190517,6.56,6.78,6.2,6.36,47705.55,31036.6
002513.SZ,20190520,6.38,6.5,6.16,6.38,22702.01,14361.346
002513.SZ,20190521,6.29,6.46,6.29,6.46,26688.02,17056.474
002513.SZ,20190522,6.45,6.45,6.25,6.35,30212.0,19203.51
002513.SZ,20190523,6.25,6.32,5.91,6.28,30476.0,18533.569
002513.SZ,20190524,6.18,6.23,5.98,6.04,17452.0,10579.658
002513.SZ,20190527,6.04,6.17,5.97,6.15,18951.0,11562.63
002513.SZ,20190528,6.15,6.16,5.89,5.92,34778.02,21003.187
002513.SZ,20190529,5.91,6.05,5.9,6.04,26575.0,15910.331
002513.SZ,20190530,6.04,6.07,5.93,5.95,16209.0,9691.046
002513.SZ,20190531,5.94,6.05,5.93,5.93,11899.33,7113.304
002513.SZ,20190603,5.99,6.04,5.34,5.49,56373.01,31770.101
002513.SZ,20190604,5.47,5.54,5.25,5.43,31095.01,16835.996
002513.SZ,20190605,5.5,5.76,5.38,5.5,22909.32,12664.003
002513.SZ,20190606,5.51,5.67,5.33,5.36,30854.01,17022.913
002513.SZ,20190610,5.34,5.34,5.03,5.27,33648.0,17474.223
002513.SZ,20190611,5.26,5.53,5.24,5.51,31671.27,17137.182
002513.SZ,20190612,5.58,5.62,5.43,5.44,22791.0,12541.884
002513.SZ,20190613,5.56,5.59,5.45,5.54,24352.0,13434.76
002513.SZ,20190614,5.59,5.7,5.42,5.47,24137.93,13463.886
002513.SZ,20190617,5.45,5.85,5.42,5.68,42894.29,24395.878
002513.SZ,20190618,5.59,5.67,5.43,5.43,37956.1,20912.691
002513.SZ,20190619,5.51,5.63,5.46,5.49,29272.0,16232.67
002513.SZ,20190620,5.53,5.62,5.48,5.6,27938.0,15561.795
002513.SZ,20190621,5.85,5.88,5.69,5.83,43636.36,25212.623
002513.SZ,20190624,5.84,5.85,5.67,5.74,31120.41,17839.97
002513.SZ,20190625,5.74,5.82,5.62,5.76,32107.99,18391.897
002513.SZ,20190626,5.75,5.75,5.63,5.66,21206.0,12044.936
002513.SZ,20190627,5.65,5.73,5.57,5.63,32158.51,18191.643
002513.SZ,20190628,5.61,5.61,5.37,5.39,35895.81,19559.881
002513.SZ,20190701,5.49,5.93,5.48,5.93,66105.91,37806.161
002513.SZ,20190702,5.93,5.93,5.74,5.79,58480.11,33904.967
002513.SZ,20190703,5.86,5.86,5.58,5.61,39237.8,22284.682
002513.SZ,20190704,5.65,6.17,5.62,6.17,74125.63,45222.34
002513.SZ,20190705,5.9,6.66,5.85,6.34,190785.76,120501.772
002513.SZ,20190708,6.17,6.26,5.87,6.21,120927.87,73122.199
002513.SZ,20190709,6.13,6.68,5.92,6.5,128834.44,80506.659
002513.SZ,20190710,6.38,6.58,6.26,6.4,93249.33,59725.332
002513.SZ,20190711,6.41,6.54,6.1,6.18,107409.97,67491.87
002513.SZ,20190712,6.09,6.18,5.97,6.05,73403.93,44552.32
002513.SZ,20190715,5.98,6.04,5.66,5.93,53307.23,31214.701
002513.SZ,20190716,5.88,5.94,5.82,5.94,35254.0,20746.0
002513.SZ,20190717,5.88,6.19,5.85,6.16,69113.36,41834.178
002513.SZ,20190718,6.05,6.09,5.86,5.87,43216.04,25791.841
002513.SZ,20190719,5.85,5.96,5.7,5.7,43098.59,25049.311
002513.SZ,20190722,5.63,5.68,5.35,5.43,35848.99,19651.805
002513.SZ,20190723,5.42,5.54,5.34,5.45,31060.99,16858.835
002513.SZ,20190724,5.45,5.55,5.43,5.49,27130.01,14918.524
002513.SZ,20190725,5.49,5.54,5.46,5.46,20284.65,11132.33
002513.SZ,20190726,5.48,5.48,5.39,5.42,18438.37,9989.781
002513.SZ,20190729,5.21,5.3,5.09,5.25,63196.54,32797.238
002513.SZ,20190730,5.2,5.37,5.19,5.34,37958.8,20132.228
002513.SZ,20190731,5.29,5.37,5.2,5.22,21278.0,11245.91
002513.SZ,20190801,5.17,5.74,5.17,5.74,37710.22,21255.902
002513.SZ,20190802,5.9,6.3,5.84,5.97,202221.16,121947.525
002513.SZ,20190805,5.86,5.9,5.62,5.68,118541.61,68317.485
002513.SZ,20190806,5.47,5.61,5.2,5.46,94150.75,50489.885
002513.SZ,20190807,5.46,5.52,5.24,5.29,63484.2,34000.254
002513.SZ,20190808,5.26,5.35,5.25,5.33,44205.01,23446.672
002513.SZ,20190809,5.34,5.38,5.22,5.24,38024.0,20065.532
002513.SZ,20190812,5.2,5.2,4.72,5.05,66262.93,32753.562
002513.SZ,20190813,4.83,5.09,4.83,5.03,33021.22,16556.041
002513.SZ,20190814,5.09,5.13,5.01,5.02,32297.01,16359.105
002513.SZ,20190815,4.82,5.18,4.79,5.14,42528.29,21303.151
002513.SZ,20190816,5.19,5.19,5.08,5.12,30922.0,15890.451
002513.SZ,20190819,5.12,5.25,5.11,5.23,32667.0,16950.287
002513.SZ,20190820,5.25,5.29,5.2,5.22,26638.29,13974.689
002513.SZ,20190821,5.23,5.29,5.18,5.19,20845.06,10895.69
002513.SZ,20190822,5.2,5.24,5.18,5.22,19631.0,10215.692
002513.SZ,20190823,5.2,5.25,5.18,5.24,23051.52,12029.882
002513.SZ,20190826,5.18,5.23,5.09,5.2,18385.88,9545.35
002513.SZ,20190827,5.25,5.34,5.25,5.32,38652.23,20472.615
002513.SZ,20190828,5.3,5.43,5.3,5.34,32296.23,17308.464
002513.SZ,20190829,5.3,5.4,5.27,5.39,35444.01,18947.308
002513.SZ,20190830,5.42,5.42,5.17,5.22,29763.0,15756.205
002513.SZ,20190902,5.23,5.41,5.12,5.38,36946.64,19667.543
002513.SZ,20190903,5.41,5.42,5.27,5.35,29605.6,15815.913
002513.SZ,20190904,5.33,5.43,5.3,5.4,26530.0,14272.093
002513.SZ,20190905,5.4,5.52,5.38,5.47,37963.0,20764.837
002513.SZ,20190906,5.54,5.54,5.37,5.44,25574.23,13909.8
002513.SZ,20190909,5.48,5.53,5.44,5.52,30357.38,16689.059
002513.SZ,20190910,5.53,5.6,5.47,5.6,31639.48,17514.108
002513.SZ,20190911,5.56,5.71,5.53,5.54,36748.64,20510.854
002513.SZ,20190912,5.57,5.59,5.49,5.57,31083.0,17225.241
002513.SZ,20190916,5.6,5.69,5.57,5.63,31994.0,17998.436
002513.SZ,20190917,5.63,6.19,5.52,6.19,103908.66,62797.973
002513.SZ,20190918,6.1,6.15,5.82,6.01,147963.86,88327.073
002513.SZ,20190919,5.9,5.94,5.8,5.93,74431.8,43632.733
002513.SZ,20190920,5.82,5.87,5.72,5.83,60041.01,34848.874
002513.SZ,20190923,5.74,5.79,5.66,5.78,45907.7,26194.81
002513.SZ,20190924,5.76,5.88,5.74,5.78,43474.57,25253.111
002513.SZ,20190925,5.7,5.71,5.62,5.66,26934.4,15259.147
002513.SZ,20190926,5.66,5.7,5.32,5.33,44970.25,24613.926
002513.SZ,20190927,5.13,5.41,5.13,5.31,34131.8,18001.514
002513.SZ,20190930,5.3,5.47,5.27,5.37,25504.0,13735.328
002513.SZ,20191008,5.34,5.63,5.31,5.46,28265.16,15599.067
002513.SZ,20191009,5.5,5.65,5.21,5.65,27513.0,15238.266
002513.SZ,20191010,5.61,5.65,5.57,5.62,21749.4,12198.69
002513.SZ,20191011,5.63,5.66,5.56,5.62,17038.76,9543.643
002513.SZ,20191014,5.66,5.7,5.6,5.65,23279.0,13149.867
002513.SZ,20191015,5.65,5.65,5.51,5.6,22099.0,12308.79
002513.SZ,20191016,5.57,5.62,5.49,5.55,19810.0,11009.362
002513.SZ,20191017,5.52,5.61,5.45,5.57,11420.02,6355.993
002513.SZ,20191018,5.55,5.6,5.38,5.41,16401.38,8993.127
002513.SZ,20191021,5.41,5.93,5.4,5.58,34518.39,19288.729
002513.SZ,20191022,5.53,5.58,5.42,5.52,23483.24,12894.938
002513.SZ,20191023,5.55,5.85,5.51,5.72,73568.32,42255.262
002513.SZ,20191024,5.69,6.29,5.69,6.29,103316.2,64255.222
