ts_code,trade_date,open,high,low,close,vol,amount
300609.SZ,20190102,27.24,27.73,27.13,27.5,3339.03,9162.077
300609.SZ,20190103,27.21,28.19,27.21,28.0,5819.47,16193.116
300609.SZ,20190104,27.89,28.98,27.44,28.46,6137.97,17413.436
300609.SZ,20190107,28.6,29.58,28.4,29.37,9722.25,28271.344
300609.SZ,20190108,29.36,29.85,28.72,29.34,6179.0,18097.48
300609.SZ,20190109,29.2,31.25,29.04,30.19,13854.73,42201.568
300609.SZ,20190110,30.0,31.18,29.73,29.89,8131.0,24749.611
300609.SZ,20190111,29.75,30.05,29.0,29.75,7791.97,22930.631
300609.SZ,20190114,29.51,29.67,28.49,28.5,6500.0,18724.274
300609.SZ,20190115,28.5,30.81,28.31,30.0,7408.0,21863.094
300609.SZ,20190116,29.8,30.37,29.44,30.14,7467.0,22412.195
300609.SZ,20190117,30.58,30.58,29.02,29.48,7116.57,21142.552
300609.SZ,20190118,29.63,29.65,28.82,29.25,5534.61,16116.582
300609.SZ,20190121,28.94,29.85,28.5,28.91,5653.0,16340.396
300609.SZ,20190122,28.8,29.31,28.6,28.92,3642.77,10528.06
300609.SZ,20190123,28.92,28.93,27.68,28.25,7166.77,20103.238
300609.SZ,20190124,27.89,28.35,27.63,27.91,4472.34,12519.416
300609.SZ,20190125,27.86,28.28,27.45,27.51,5333.07,14855.624
300609.SZ,20190128,27.55,28.1,27.0,27.08,6112.64,16819.682
300609.SZ,20190129,27.46,29.19,27.28,29.1,14228.0,40584.595
300609.SZ,20190130,29.0,29.0,28.2,28.2,6448.08,18286.45
300609.SZ,20190131,28.01,28.56,27.09,28.26,6055.15,16902.621
300609.SZ,20190201,28.5,29.18,28.11,28.9,5129.64,14761.06
300609.SZ,20190211,29.17,29.38,28.82,29.32,6738.57,19616.647
300609.SZ,20190212,29.05,30.15,29.05,30.14,8224.57,24502.916
300609.SZ,20190213,30.0,30.8,29.81,30.44,10124.27,30742.41
