ts_code,trade_date,open,high,low,close,vol,amount
003000.SZ,20200914,6.02,7.23,6.02,7.23,2375.75,1713.288
003000.SZ,20200915,7.95,7.95,7.95,7.95,501.0,398.295
003000.SZ,20200916,8.75,8.75,8.75,8.75,471.54,412.597
003000.SZ,20200917,9.63,9.63,9.63,9.63,1077.26,1037.401
003000.SZ,20200918,10.59,10.59,10.59,10.59,2133.91,2259.81
003000.SZ,20200921,11.65,11.65,11.65,11.65,1840.51,2144.194
003000.SZ,20200922,12.82,12.82,12.82,12.82,1540.11,1974.421
003000.SZ,20200923,14.1,14.1,14.1,14.1,719.84,1014.974
003000.SZ,20200924,15.51,15.51,15.51,15.51,1231.33,1909.792
003000.SZ,20200925,17.06,17.06,17.06,17.06,43069.78,73477.044
003000.SZ,20200928,18.77,18.77,17.0,17.15,263596.47,476488.803
003000.SZ,20200929,16.5,18.87,16.15,18.87,284492.75,522181.42
003000.SZ,20200930,17.15,17.51,16.98,17.11,208345.01,354838.291
003000.SZ,20201009,17.11,17.77,16.31,17.35,194525.93,330052.842
003000.SZ,20201012,17.11,18.22,16.9,17.9,182302.64,317580.068
003000.SZ,20201013,17.73,18.69,17.32,17.95,163521.91,291509.752
003000.SZ,20201014,18.1,19.48,17.64,18.05,181842.93,335516.257
003000.SZ,20201015,17.6,18.19,16.25,16.61,153891.31,260028.561
003000.SZ,20201016,16.27,16.55,15.8,16.08,97810.3,157594.018
003000.SZ,20201019,16.08,16.24,15.45,15.65,69154.37,109222.123
003000.SZ,20201020,15.66,16.21,15.52,16.18,79262.78,126882.729
003000.SZ,20201021,16.08,16.87,15.16,16.43,87094.77,142204.337
003000.SZ,20201022,16.34,17.99,16.34,17.27,136168.61,236452.763
003000.SZ,20201023,17.28,17.52,16.25,16.55,110492.21,185649.604
003000.SZ,20201026,16.56,16.68,16.05,16.22,45615.05,74242.801
003000.SZ,20201027,16.16,17.06,16.1,16.26,54685.07,90032.482
003000.SZ,20201028,16.26,16.62,15.51,16.12,49048.62,78768.986
003000.SZ,20201029,15.7,16.17,15.57,15.95,40092.18,63660.289
003000.SZ,20201030,15.92,16.15,15.21,15.38,48524.53,76242.766
003000.SZ,20201102,15.46,15.59,14.77,15.09,34864.23,52424.834
003000.SZ,20201103,15.09,15.59,15.01,15.43,31190.69,47770.041
003000.SZ,20201104,15.58,15.66,15.1,15.41,29760.77,45689.316
003000.SZ,20201105,15.53,15.98,15.4,15.88,42216.75,66269.702
003000.SZ,20201106,15.84,15.98,15.6,15.84,26817.27,42317.598
003000.SZ,20201109,15.94,16.64,15.94,16.45,62165.33,101798.613
003000.SZ,20201110,16.27,16.85,15.9,16.6,60525.57,99464.56
003000.SZ,20201111,16.3,17.8,16.27,17.07,86812.7,148050.962
003000.SZ,20201112,16.9,17.4,16.58,16.92,63509.69,107596.125
003000.SZ,20201113,16.88,16.88,16.23,16.5,44015.41,72735.446
003000.SZ,20201116,16.51,17.3,16.3,17.1,60641.64,102721.036
003000.SZ,20201117,16.98,17.5,16.79,17.5,64340.82,110621.534
003000.SZ,20201118,17.4,19.25,17.15,18.73,159343.92,294527.31
003000.SZ,20201119,18.43,19.0,17.89,18.2,101625.62,186223.673
