ts_code,trade_date,open,high,low,close,vol,amount
600563.SH,20190102,42.11,43.17,41.72,42.42,17826.35,75882.811
600563.SH,20190103,42.2,42.66,41.35,42.03,25540.97,107210.515
600563.SH,20190104,41.8,42.37,41.45,41.95,16019.83,67377.06
600563.SH,20190107,42.25,42.65,41.69,42.25,17644.16,74450.658
600563.SH,20190108,42.25,42.5,41.27,42.3,15238.08,64036.492
600563.SH,20190109,42.28,43.29,41.71,42.57,18648.95,79899.042
600563.SH,20190110,42.34,44.25,42.34,43.49,16433.63,71642.338
600563.SH,20190111,43.52,44.17,43.12,43.5,10430.37,45361.437
600563.SH,20190114,43.58,43.59,42.4,42.89,11932.7,51234.628
600563.SH,20190115,43.21,43.98,42.73,43.79,10100.65,44034.712
600563.SH,20190116,44.25,45.66,43.92,44.39,17450.73,78207.288
600563.SH,20190117,44.58,45.1,44.02,44.42,13096.96,58241.336
600563.SH,20190118,44.22,44.6,43.53,44.42,12186.04,53738.906
600563.SH,20190121,44.55,44.85,43.73,43.88,10176.61,45001.709
600563.SH,20190122,44.33,44.33,43.31,43.74,10876.92,47720.843
600563.SH,20190123,43.87,44.37,43.4,43.99,9459.95,41655.926
600563.SH,20190124,43.97,45.46,43.72,44.9,13341.57,60027.203
600563.SH,20190125,44.92,45.87,44.36,45.46,10483.43,47508.337
600563.SH,20190128,45.92,46.44,45.12,45.4,14554.77,66774.549
600563.SH,20190129,45.42,45.75,44.71,45.12,12944.31,58450.1
600563.SH,20190130,44.82,45.13,43.55,43.62,19701.19,86668.832
600563.SH,20190131,43.67,45.45,43.67,45.0,17437.11,78111.37
600563.SH,20190201,44.84,46.18,44.84,45.29,18822.44,85632.599
600563.SH,20190211,45.35,46.76,45.2,46.27,19271.87,88621.996
600563.SH,20190212,46.37,47.23,46.27,46.8,15881.67,74318.279
600563.SH,20190213,47.0,48.4,46.48,47.61,21313.49,101584.4
600563.SH,20190214,47.4,47.59,46.15,46.62,27059.8,126045.279
600563.SH,20190215,46.55,47.0,45.9,46.37,21928.15,101816.324
600563.SH,20190218,46.37,47.63,46.11,47.61,21254.29,99995.445
600563.SH,20190219,47.62,48.39,47.01,47.5,22020.47,104862.966
600563.SH,20190220,47.46,47.7,46.2,46.9,17373.97,81139.606
600563.SH,20190221,46.92,47.77,46.26,47.11,24584.22,115618.053
600563.SH,20190222,46.82,47.45,45.96,47.28,18268.67,85435.742
600563.SH,20190225,47.29,49.27,47.29,48.81,37078.83,179651.181
600563.SH,20190226,48.5,49.3,47.8,48.5,21956.59,106418.772
600563.SH,20190227,48.5,49.15,47.02,47.43,19086.35,92066.588
600563.SH,20190228,47.43,48.47,47.37,47.95,11189.06,53719.352
600563.SH,20190301,47.97,48.45,47.25,48.4,13249.42,63663.775
600563.SH,20190304,48.85,49.26,47.56,47.94,36121.19,175821.507
600563.SH,20190305,47.89,48.92,47.58,48.57,25650.99,123580.065
600563.SH,20190306,48.51,48.83,47.5,48.05,29534.8,141821.848
600563.SH,20190307,48.25,48.33,47.11,47.76,29031.86,138682.652
600563.SH,20190308,47.87,48.0,45.45,45.53,31442.38,147225.662
600563.SH,20190311,45.88,46.88,45.67,46.86,24838.95,115321.538
600563.SH,20190312,47.07,47.9,47.02,47.77,30551.94,145323.328
600563.SH,20190313,47.85,48.51,46.8,46.82,28829.25,137252.817
600563.SH,20190314,46.29,47.37,45.03,45.35,23287.67,106739.302
600563.SH,20190315,45.65,46.39,45.1,45.57,17134.69,78360.117
600563.SH,20190318,45.93,47.52,45.28,47.48,28947.28,134877.959
600563.SH,20190319,47.49,47.88,46.06,46.41,25692.68,120223.375
600563.SH,20190320,46.48,46.84,45.3,45.49,26235.76,120041.973
600563.SH,20190321,45.8,47.68,45.58,47.49,35193.63,165658.476
600563.SH,20190322,47.49,47.74,46.08,46.57,26889.1,125907.58
600563.SH,20190325,45.98,47.23,45.8,45.95,20050.6,93199.226
600563.SH,20190326,46.04,46.14,44.0,44.17,29164.84,131380.445
600563.SH,20190327,44.58,45.06,43.5,44.5,23169.27,102710.803
600563.SH,20190328,44.6,45.4,44.16,45.0,26575.57,119125.392
600563.SH,20190329,44.81,46.16,44.66,46.08,26007.76,118519.455
600563.SH,20190401,46.4,49.58,46.4,48.6,53295.87,256715.531
600563.SH,20190402,48.7,49.0,48.18,48.74,29244.45,142426.556
600563.SH,20190403,48.36,49.48,48.2,48.93,21920.24,107115.429
600563.SH,20190404,48.9,48.9,47.64,48.63,33208.08,160341.314
600563.SH,20190408,48.51,49.0,47.0,47.32,26175.53,125296.559
600563.SH,20190409,47.6,48.09,47.11,47.5,18136.1,86167.759
600563.SH,20190410,47.5,47.72,46.31,46.93,21169.94,99092.844
600563.SH,20190411,46.93,47.26,46.25,47.01,21205.77,99122.046
600563.SH,20190412,46.93,46.93,45.18,45.23,42085.54,191860.971
600563.SH,20190415,45.51,46.1,44.99,45.02,29050.96,132103.742
600563.SH,20190416,45.1,45.69,44.3,45.69,19858.79,89755.016
600563.SH,20190417,45.87,46.99,45.72,46.68,28260.05,131794.691
