ts_code,trade_date,open,high,low,close,vol,amount
300747.SZ,20190102,137.25,137.87,126.97,127.4,27545.65,358233.805
300747.SZ,20190103,127.4,129.68,126.71,126.86,13448.46,172093.029
300747.SZ,20190104,125.53,130.6,125.36,129.35,16048.5,206295.904
300747.SZ,20190107,129.9,133.3,129.18,133.0,15642.58,205816.174
300747.SZ,20190108,132.32,132.55,129.38,130.08,13045.55,170281.789
300747.SZ,20190109,130.0,132.51,128.2,129.02,15277.89,199561.549
300747.SZ,20190110,129.0,129.77,128.05,128.14,9951.27,128101.366
300747.SZ,20190111,128.02,132.45,127.68,132.2,16649.93,216403.037
300747.SZ,20190114,132.49,135.48,130.11,130.57,20402.84,271211.231
300747.SZ,20190115,129.35,130.68,128.32,130.27,13639.36,176519.741
300747.SZ,20190116,130.49,133.5,130.13,131.25,12525.63,165076.429
300747.SZ,20190117,131.65,131.65,128.5,129.01,10999.94,142356.43
300747.SZ,20190118,128.8,132.55,128.6,132.0,13583.75,178053.344
300747.SZ,20190121,131.7,133.99,131.1,132.6,13506.13,179200.162
300747.SZ,20190122,125.0,127.57,122.22,127.36,34718.7,435096.842
300747.SZ,20190123,126.3,126.77,124.88,125.9,13581.44,171000.124
300747.SZ,20190124,125.53,127.96,125.5,125.78,14889.17,188439.465
300747.SZ,20190125,124.8,126.6,124.0,124.35,13096.64,164256.084
300747.SZ,20190128,125.51,127.38,124.31,127.18,16923.23,213923.559
300747.SZ,20190129,127.18,127.5,124.4,126.51,10348.95,130477.623
300747.SZ,20190130,125.96,132.6,125.96,130.48,22598.75,294956.647
300747.SZ,20190131,129.7,131.87,128.3,130.81,13990.76,181706.024
300747.SZ,20190201,131.19,133.93,130.58,132.71,16169.32,214567.686
300747.SZ,20190211,132.9,136.37,131.6,135.59,18423.68,246877.744
300747.SZ,20190212,135.5,136.52,134.3,135.48,14545.51,196721.242
300747.SZ,20190213,139.0,144.96,137.8,140.15,31647.23,446907.494
300747.SZ,20190214,139.16,141.49,138.38,140.5,16306.3,228600.593
300747.SZ,20190215,140.32,142.9,137.79,138.41,19866.86,278737.761
300747.SZ,20190218,139.19,144.7,138.0,143.98,26737.9,377897.786
300747.SZ,20190219,143.95,145.7,140.74,141.79,20915.52,298734.399
300747.SZ,20190220,141.8,142.45,137.85,139.6,16491.19,230194.836
300747.SZ,20190221,138.56,142.41,137.5,138.19,18901.08,264296.304
300747.SZ,20190222,138.36,143.58,137.62,143.58,24649.23,347895.609
300747.SZ,20190225,144.95,153.4,144.05,151.32,39417.98,586606.798
300747.SZ,20190226,151.33,153.29,147.13,148.09,32207.62,481728.52
300747.SZ,20190227,146.6,147.9,143.09,143.94,32588.26,473697.455
300747.SZ,20190228,145.2,146.76,142.7,144.85,22621.26,327892.987
300747.SZ,20190301,145.95,146.38,141.08,142.9,23587.32,338151.353
300747.SZ,20190304,144.49,149.86,144.01,146.56,37247.16,548846.841
300747.SZ,20190305,145.17,153.69,144.75,153.03,39279.65,593693.509
300747.SZ,20190306,157.0,161.5,153.74,155.49,37518.12,589451.241
300747.SZ,20190307,154.5,171.03,153.1,164.7,49998.18,812102.508
300747.SZ,20190308,160.21,181.01,159.0,171.73,56700.2,984498.202
300747.SZ,20190311,176.5,183.5,173.01,182.97,38573.59,686375.613
300747.SZ,20190312,184.75,184.98,176.2,179.65,31034.17,561962.943
300747.SZ,20190313,177.25,179.65,170.11,171.85,22610.91,394988.965
300747.SZ,20190314,172.69,175.79,169.0,174.75,24217.73,417729.029
300747.SZ,20190315,174.35,184.8,174.3,179.01,25362.69,456109.86
300747.SZ,20190318,179.0,182.22,172.98,181.25,17424.13,310561.511
300747.SZ,20190319,180.36,181.5,175.2,177.45,14553.11,258984.765
300747.SZ,20190320,181.06,190.66,180.0,185.9,30064.73,554728.311
300747.SZ,20190321,184.65,186.0,181.51,183.49,13604.48,249824.496
300747.SZ,20190322,183.1,184.97,176.0,180.94,14222.95,256024.107
300747.SZ,20190325,176.02,178.88,174.0,174.0,15918.3,279067.4
300747.SZ,20190326,174.62,175.3,167.1,167.15,16184.12,276213.863
300747.SZ,20190327,168.0,172.0,164.8,171.5,16576.94,278884.266
300747.SZ,20190328,169.98,172.77,167.13,167.2,12741.69,215956.325
300747.SZ,20190329,168.88,174.76,165.02,174.2,13969.52,238511.864
300747.SZ,20190401,175.87,182.5,175.01,180.58,18345.94,329921.559
300747.SZ,20190402,180.58,188.5,179.38,182.93,20011.06,369893.907
300747.SZ,20190403,182.0,184.6,176.8,179.0,14793.09,265619.352
300747.SZ,20190404,179.6,180.98,174.31,175.84,14462.52,255440.357
300747.SZ,20190408,174.2,175.89,169.66,170.5,15762.88,270607.023
300747.SZ,20190409,162.33,165.0,154.12,161.8,27788.27,444747.018
300747.SZ,20190410,160.66,161.46,156.85,157.76,16184.24,256659.467
300747.SZ,20190411,158.7,159.44,154.14,154.2,13101.76,205037.642
300747.SZ,20190412,155.45,157.5,154.51,157.45,9074.02,141798.041
300747.SZ,20190415,161.0,161.8,153.0,153.14,17765.44,278263.211
300747.SZ,20190416,153.27,157.88,148.61,157.5,18322.45,280826.236
300747.SZ,20190417,157.05,158.34,154.85,155.18,12750.68,198953.758
300747.SZ,20190418,157.0,158.36,155.2,156.9,12537.98,196464.965
300747.SZ,20190419,156.0,157.69,155.51,156.41,9303.12,145464.124
300747.SZ,20190422,156.4,156.4,149.01,149.01,21900.93,332519.22
300747.SZ,20190423,148.7,149.6,144.88,148.01,13963.08,205397.643
300747.SZ,20190424,148.39,151.5,145.76,151.0,12447.35,185317.391
300747.SZ,20190425,149.5,150.5,146.21,146.95,8007.12,119006.236
300747.SZ,20190426,147.02,147.7,143.99,144.02,8696.59,126432.559
300747.SZ,20190429,144.0,145.66,141.68,142.89,9042.12,130096.831
300747.SZ,20190430,142.95,144.39,140.7,141.71,8853.63,126001.747
300747.SZ,20190506,137.11,137.11,129.6,129.7,14291.14,190294.999
300747.SZ,20190507,130.11,132.11,129.95,131.31,7236.42,94801.377
300747.SZ,20190508,129.45,134.98,128.15,132.9,8674.65,115145.567
300747.SZ,20190509,131.88,135.9,131.88,134.51,8266.85,111416.493
300747.SZ,20190510,134.72,138.6,134.0,138.2,10486.73,143550.826
300747.SZ,20190513,137.05,137.48,134.52,135.3,5629.5,76495.553
300747.SZ,20190514,134.22,136.8,133.51,134.46,4251.18,57478.495
300747.SZ,20190515,135.28,136.7,135.0,136.28,5116.74,69546.445
300747.SZ,20190516,135.98,135.99,133.7,133.92,9034.35,121546.202
300747.SZ,20190517,133.87,135.98,130.1,130.49,9668.08,128790.753
300747.SZ,20190520,130.8,132.5,126.8,128.2,9354.56,119800.634
300747.SZ,20190521,128.15,130.47,127.51,130.37,7516.39,97071.225
300747.SZ,20190522,130.6,132.37,129.51,131.3,5899.48,77193.724
300747.SZ,20190523,130.92,131.0,127.15,127.77,6618.69,85045.746
300747.SZ,20190524,127.08,128.6,127.08,128.0,5166.69,66088.67
300747.SZ,20190527,127.92,132.02,127.91,131.42,7780.52,101296.903
300747.SZ,20190528,132.85,132.85,130.0,130.05,7875.04,103086.827
300747.SZ,20190529,130.52,132.58,129.03,130.63,6569.4,86095.224
300747.SZ,20190530,129.94,130.42,127.4,128.46,6033.8,77319.564
300747.SZ,20190531,128.46,132.5,128.0,132.0,11530.57,151057.799
300747.SZ,20190603,133.56,133.56,128.9,129.2,8716.43,113628.357
300747.SZ,20190604,129.0,129.17,125.8,126.15,10385.54,132062.884
300747.SZ,20190605,127.75,127.75,125.0,125.6,6566.46,82731.66
300747.SZ,20190606,126.0,126.18,122.4,122.8,6320.89,78054.488
300747.SZ,20190610,122.9,125.8,122.88,124.99,7249.69,90526.085
300747.SZ,20190611,124.98,129.64,122.7,128.92,13791.79,175661.828
300747.SZ,20190612,127.84,130.98,127.72,129.0,10275.91,133309.263
300747.SZ,20190613,128.02,130.16,128.02,129.41,5860.28,75775.873
300747.SZ,20190614,129.41,130.08,127.36,127.36,6811.35,87475.485
300747.SZ,20190617,127.58,130.88,125.56,129.84,8470.27,109343.626
300747.SZ,20190618,130.6,134.47,129.23,133.01,11254.42,149526.913
300747.SZ,20190619,136.38,138.55,133.4,133.54,13891.78,188821.858
300747.SZ,20190620,134.0,134.49,132.0,133.96,10445.76,139108.052
300747.SZ,20190621,134.9,137.97,133.66,134.26,14602.11,198713.503
300747.SZ,20190624,131.0,131.0,127.58,128.57,16151.31,207773.907
300747.SZ,20190625,128.57,132.39,128.01,131.9,14260.47,186277.827
300747.SZ,20190626,131.01,137.79,131.01,136.53,15711.74,213526.587
300747.SZ,20190627,138.22,138.73,135.33,137.77,13572.83,186242.323
300747.SZ,20190628,137.5,140.59,137.07,140.01,12348.75,172091.187
300747.SZ,20190701,143.62,148.6,140.71,145.21,17777.18,258410.513
300747.SZ,20190702,145.01,147.73,144.02,147.02,11832.66,173446.321
300747.SZ,20190703,146.9,148.34,145.68,147.03,9891.13,145549.536
300747.SZ,20190704,147.37,147.99,145.0,146.09,8225.2,120017.785
300747.SZ,20190705,146.4,148.29,145.42,147.8,9473.99,139652.619
300747.SZ,20190708,147.8,149.73,139.89,143.58,14665.29,212499.97
300747.SZ,20190709,143.43,146.0,142.05,144.61,7499.17,108557.89
300747.SZ,20190710,144.91,146.96,140.99,141.03,9815.03,140457.179
300747.SZ,20190711,142.9,143.96,137.52,138.0,11444.9,160487.856
300747.SZ,20190712,138.77,138.89,136.0,138.0,9382.06,128787.524
300747.SZ,20190715,133.5,136.58,130.13,133.85,16721.75,222731.126
300747.SZ,20190716,133.99,135.2,131.63,134.64,9758.88,130688.006
300747.SZ,20190717,134.17,136.0,132.78,133.05,8729.05,116910.764
300747.SZ,20190718,132.06,133.4,129.88,130.01,7353.99,96434.759
300747.SZ,20190719,130.41,131.06,129.44,129.76,6048.84,78684.944
300747.SZ,20190722,130.57,130.6,126.21,127.5,8818.43,112681.642
300747.SZ,20190723,128.0,129.0,127.0,128.56,4351.71,55843.482
300747.SZ,20190724,128.74,133.96,128.71,132.55,9726.59,128759.741
300747.SZ,20190725,132.24,136.88,131.88,136.2,16789.55,227201.465
300747.SZ,20190726,135.88,137.5,133.9,136.7,15111.97,205404.478
300747.SZ,20190729,136.66,140.5,135.2,139.95,11661.54,162031.105
300747.SZ,20190730,138.9,140.93,138.2,138.21,7504.95,104636.409
300747.SZ,20190731,137.5,142.77,137.5,141.78,9573.06,135074.805
300747.SZ,20190801,141.23,142.75,139.68,141.9,5643.9,79682.657
300747.SZ,20190802,139.67,140.48,137.27,139.93,7694.32,106952.47
300747.SZ,20190805,139.89,141.61,136.82,137.2,7686.67,106666.898
300747.SZ,20190806,134.52,135.44,131.0,135.05,9547.95,127529.742
300747.SZ,20190807,135.17,136.16,129.88,130.2,8998.23,118916.913
300747.SZ,20190808,131.12,133.3,130.66,131.2,5412.95,71391.618
300747.SZ,20190809,134.8,138.94,134.77,135.47,13018.34,177419.491
300747.SZ,20190812,136.0,136.48,133.23,136.12,8607.0,115925.385
300747.SZ,20190813,134.68,135.0,127.6,128.12,19615.34,254315.225
300747.SZ,20190814,129.88,130.38,128.0,128.37,11979.67,154218.051
300747.SZ,20190815,82.4,85.37,81.66,84.8,14312.74,119096.779
300747.SZ,20190816,84.3,85.29,83.31,84.51,10086.04,85187.458
300747.SZ,20190819,85.35,88.93,84.9,88.82,21413.77,186788.79
300747.SZ,20190820,89.02,91.69,89.01,90.4,21016.39,190226.774
300747.SZ,20190821,90.9,90.98,89.6,89.99,10255.8,92451.548
300747.SZ,20190822,90.93,91.49,89.9,90.87,11518.44,104586.519
300747.SZ,20190823,91.18,91.21,88.8,90.05,9417.54,84738.98
300747.SZ,20190826,88.12,89.98,87.0,88.04,10317.5,90778.116
300747.SZ,20190827,88.32,92.66,88.32,92.3,21142.25,193401.199
300747.SZ,20190828,92.1,93.26,91.1,92.01,11306.59,104126.077
300747.SZ,20190829,92.46,92.91,90.8,91.66,10019.86,91569.715
300747.SZ,20190830,92.2,94.57,90.92,91.39,21851.43,202830.789
300747.SZ,20190902,90.99,96.88,90.99,96.36,30687.12,291358.854
300747.SZ,20190903,96.4,99.68,95.71,99.6,27273.09,267259.144
300747.SZ,20190904,99.04,99.97,97.86,98.68,15633.9,154618.22
300747.SZ,20190905,98.69,104.96,98.69,101.52,25946.63,265205.273
300747.SZ,20190906,102.5,104.48,101.28,103.86,17749.13,182612.514
300747.SZ,20190909,101.42,103.0,99.5,102.88,30721.66,311982.794
300747.SZ,20190910,102.66,102.66,100.0,101.7,16617.57,168348.812
300747.SZ,20190911,101.06,101.88,99.6,99.6,15539.83,156075.62
300747.SZ,20190912,99.64,101.39,98.76,101.0,10845.29,108986.709
300747.SZ,20190916,102.6,103.8,99.88,100.15,10206.47,103366.923
300747.SZ,20190917,100.99,100.99,97.16,97.5,14901.96,146235.59
300747.SZ,20190918,98.25,98.45,96.62,97.5,7800.92,75983.543
300747.SZ,20190919,97.86,101.45,97.17,101.4,15901.64,158939.434
300747.SZ,20190920,100.8,101.68,99.38,100.8,12544.22,126429.037
300747.SZ,20190923,100.28,104.7,98.2,104.31,19056.01,192230.509
300747.SZ,20190924,103.31,108.48,103.15,106.22,27791.86,296669.361
300747.SZ,20190925,106.67,107.0,103.0,103.0,12890.56,134890.693
300747.SZ,20190926,104.01,104.99,101.6,103.0,20164.22,207948.796
300747.SZ,20190927,102.79,105.5,102.01,103.33,15814.41,164393.679
