ts_code,trade_date,open,high,low,close,vol,amount
003001.SZ,20201013,36.19,43.43,36.19,43.43,1755.12,7587.603
003001.SZ,20201014,47.77,47.77,44.01,47.77,109022.37,508904.227
003001.SZ,20201015,46.44,46.8,43.04,43.09,81268.36,362670.681
003001.SZ,20201016,41.02,43.89,40.11,41.94,57613.41,239760.235
003001.SZ,20201019,41.13,41.8,39.25,39.45,47553.71,191779.239
003001.SZ,20201020,38.8,39.19,38.27,39.12,34017.23,131528.35
003001.SZ,20201021,38.99,40.25,38.63,40.12,35622.3,140736.607
003001.SZ,20201022,39.53,39.75,38.66,38.68,25625.11,100144.216
003001.SZ,20201023,38.93,38.95,37.31,37.4,26440.83,100931.593
003001.SZ,20201026,37.01,37.75,36.93,37.62,17686.37,65997.996
003001.SZ,20201027,37.41,37.87,37.23,37.56,13220.37,49516.621
003001.SZ,20201028,37.56,37.68,36.6,37.28,18088.75,67055.415
003001.SZ,20201029,36.51,36.95,36.5,36.55,16251.63,59641.47
003001.SZ,20201030,36.51,37.29,36.31,36.39,18185.27,66850.034
003001.SZ,20201102,36.24,36.58,34.36,34.9,26008.79,91182.644
003001.SZ,20201103,34.95,35.75,34.79,35.45,16160.17,57008.984
003001.SZ,20201104,35.5,35.99,35.3,35.58,14488.34,51626.124
003001.SZ,20201105,35.58,36.24,35.58,36.12,14305.09,51481.268
003001.SZ,20201106,35.92,36.07,35.27,35.44,14995.61,53243.292
003001.SZ,20201109,35.55,37.0,35.55,36.94,24573.84,89903.286
003001.SZ,20201110,36.96,37.85,36.25,36.94,20552.45,76105.828
003001.SZ,20201111,36.91,37.96,36.61,37.65,29828.46,111744.229
003001.SZ,20201112,37.31,37.6,36.45,37.08,18638.48,68785.46
003001.SZ,20201113,36.67,36.87,36.32,36.77,10844.34,39639.735
003001.SZ,20201116,36.77,38.8,36.38,38.8,38095.51,144809.782
003001.SZ,20201117,38.6,38.99,37.9,38.7,28588.74,109966.82
003001.SZ,20201118,38.45,40.49,38.06,40.06,43253.7,169537.154
003001.SZ,20201119,39.97,40.4,38.33,38.46,38141.72,149610.903
003001.SZ,20201120,38.13,38.6,37.42,37.85,26442.3,100112.634
003001.SZ,20201123,37.85,37.87,37.16,37.71,14189.59,53273.745
003001.SZ,20201124,37.58,37.8,37.22,37.41,13555.37,50669.272
003001.SZ,20201125,37.5,37.83,36.65,37.34,21045.88,78490.225
003001.SZ,20201126,37.25,37.59,36.82,37.06,11637.63,43293.943
003001.SZ,20201127,36.97,37.9,36.7,37.8,18837.82,70244.645
003001.SZ,20201130,37.9,39.8,37.89,39.24,45557.81,177387.242
003001.SZ,20201201,38.92,38.93,38.1,38.14,36235.64,139041.185
003001.SZ,20201202,38.1,39.5,37.5,38.73,36696.89,142015.041
003001.SZ,20201203,38.59,40.19,37.97,38.2,24067.7,92843.736
003001.SZ,20201204,38.02,38.19,37.27,37.29,19480.02,73178.27
003001.SZ,20201207,37.2,37.24,36.51,36.52,15773.03,58110.23
003001.SZ,20201208,36.5,36.76,36.25,36.3,9843.22,35906.064
003001.SZ,20201209,36.3,36.5,35.8,35.82,8065.8,29191.051
003001.SZ,20201210,35.66,36.42,35.66,35.92,7659.05,27578.716
003001.SZ,20201211,35.92,35.92,34.85,35.19,11629.67,40968.8
003001.SZ,20201214,35.12,35.34,34.82,35.05,6449.6,22629.963
003001.SZ,20201215,35.15,35.15,34.59,34.72,9802.72,34159.469
003001.SZ,20201216,34.76,35.12,34.5,34.78,7337.58,25533.523
003001.SZ,20201217,34.77,34.77,33.81,34.43,9965.41,34117.982
003001.SZ,20201218,34.43,34.47,33.46,33.49,10205.18,34595.271
003001.SZ,20201221,33.46,33.47,32.83,33.13,8232.14,27232.418
003001.SZ,20201222,33.12,33.43,32.39,32.39,9992.23,32879.934
003001.SZ,20201223,32.29,32.53,31.11,31.45,15185.77,48102.895
003001.SZ,20201224,31.55,31.86,30.3,30.42,11660.69,36092.018
003001.SZ,20201225,30.52,31.07,30.4,30.89,8415.1,25887.723
003001.SZ,20201228,30.82,31.22,30.18,30.21,8206.8,25137.439
003001.SZ,20201229,30.08,30.47,30.02,30.3,7449.63,22507.074
003001.SZ,20201230,30.3,31.13,30.1,30.79,7701.61,23624.753
003001.SZ,20201231,30.84,31.21,30.68,30.89,7310.33,22611.75
003001.SZ,20210104,30.78,31.48,30.77,31.23,7887.78,24623.92
003001.SZ,20210105,31.23,31.38,30.75,30.93,8529.42,26386.187
003001.SZ,20210106,30.93,31.0,30.26,30.33,7481.25,22831.6
003001.SZ,20210107,30.38,30.44,28.68,28.7,12810.76,37572.172
003001.SZ,20210108,28.68,29.09,27.62,28.8,8034.48,22873.484
003001.SZ,20210111,28.9,28.98,27.9,27.9,6320.78,17917.532
003001.SZ,20210112,27.91,28.49,27.81,28.23,5832.59,16387.351
003001.SZ,20210113,28.13,28.31,27.04,27.12,8963.11,24571.171
003001.SZ,20210114,27.1,27.74,26.69,27.45,7568.67,20648.175
003001.SZ,20210115,27.45,28.96,27.17,28.7,11245.71,31959.434
003001.SZ,20210118,28.35,29.21,28.35,28.93,8466.73,24482.035
003001.SZ,20210119,28.52,29.63,28.52,29.05,8509.95,24865.487
003001.SZ,20210120,29.05,29.19,28.55,28.78,5538.18,15945.293
