trade_date,open,high,low,close,vol,amount
20210115,2.73,2.8,2.73,2.76,90419.46,24972.285
20210114,2.69,2.77,2.68,2.76,114990.84,31356.307
20210113,2.74,2.84,2.71,2.74,185610.47,51561.923
20210112,2.67,2.74,2.66,2.68,80240.0,21570.721
20210111,2.77,2.77,2.66,2.69,89270.03,24140.566
20210108,2.69,2.83,2.64,2.77,106051.29,29080.774
20210107,2.8,2.81,2.67,2.71,141930.44,38559.407
20210106,2.87,2.88,2.79,2.8,107967.0,30433.75
20210105,2.88,2.9,2.86,2.88,106854.6,30768.424
20210104,2.9,2.93,2.87,2.91,119207.8,34619.393
20201231,2.84,2.87,2.84,2.86,80065.35,22867.612
20201230,2.86,2.88,2.82,2.84,135911.46,38647.935
20201229,2.78,2.93,2.78,2.9,190568.87,55025.945
20201228,2.79,2.82,2.76,2.8,63521.0,17693.451
20201225,2.77,2.84,2.77,2.81,67350.0,18949.624
20201224,2.85,2.85,2.73,2.79,136753.09,37992.856
20201223,2.88,2.9,2.81,2.84,114897.83,32626.422
20201222,2.93,2.95,2.87,2.89,83475.0,24292.744
20201221,2.93,2.96,2.91,2.95,72073.33,21188.235
20201218,2.94,3.02,2.93,2.96,140630.09,41761.309
20201217,2.91,2.95,2.81,2.93,141718.84,40759.618
20201216,2.92,2.93,2.9,2.9,63606.89,18515.453
20201215,2.94,2.94,2.89,2.94,76600.06,22300.049
20201214,2.94,2.95,2.92,2.94,72516.63,21270.68
20201211,3.05,3.05,2.91,2.94,170936.67,50549.12
20201210,3.05,3.06,3.02,3.04,102546.14,31137.942
20201209,3.15,3.15,3.06,3.06,143152.0,44344.644
20201208,3.2,3.2,3.12,3.13,155821.0,49099.483
20201207,3.15,3.19,3.14,3.18,167672.98,53136.568
20201204,3.14,3.16,3.13,3.15,109341.8,34423.076
20201203,3.15,3.16,3.13,3.15,109156.04,34332.842
20201202,3.12,3.17,3.11,3.15,129878.05,40728.325
20201201,3.09,3.17,3.08,3.13,122478.45,38444.133
20201130,3.1,3.13,3.09,3.09,91763.9,28542.834
20201127,3.18,3.19,3.08,3.1,193892.17,60465.106
20201126,3.17,3.27,3.13,3.21,279266.6,89435.62
20201125,3.15,3.2,3.11,3.15,177433.08,55982.369
20201124,3.15,3.17,3.12,3.15,108833.03,34222.886
20201123,3.14,3.17,3.12,3.15,98274.0,30943.713
20201120,3.1,3.14,3.09,3.13,104555.9,32645.016
20201119,3.1,3.13,3.09,3.11,66147.92,20537.341
20201118,3.1,3.15,3.09,3.12,93852.21,29229.926
20201117,3.14,3.15,3.08,3.1,88208.01,27349.477
20201116,3.13,3.13,3.09,3.11,67485.73,20966.005
