ts_code,trade_date,open,high,low,close,vol,amount
600310.SH,20190102,3.63,3.64,3.57,3.57,19705.69,7106.633
600310.SH,20190103,3.64,3.79,3.63,3.69,40813.03,15071.234
600310.SH,20190104,3.65,4.06,3.6,4.06,86560.39,33857.103
600310.SH,20190107,4.4,4.47,4.4,4.47,117964.94,52626.75
600310.SH,20190108,4.6,4.6,4.19,4.22,346277.98,150551.888
600310.SH,20190109,4.15,4.29,4.08,4.14,209769.53,87284.072
600310.SH,20190110,4.17,4.2,4.04,4.04,128667.0,52884.23
600310.SH,20190111,4.04,4.08,4.0,4.07,96540.97,38970.626
600310.SH,20190114,4.1,4.1,4.0,4.01,55485.63,22339.282
600310.SH,20190115,4.01,4.1,3.96,4.09,66186.24,26802.475
600310.SH,20190116,4.09,4.09,4.0,4.02,48441.93,19514.131
600310.SH,20190117,4.03,4.03,3.93,3.96,50744.84,20142.75
600310.SH,20190118,3.95,4.0,3.92,3.96,44445.0,17589.018
600310.SH,20190121,3.97,4.0,3.95,3.98,32387.03,12884.707
600310.SH,20190122,3.98,3.99,3.9,3.94,36688.27,14439.309
600310.SH,20190123,3.9,3.97,3.89,3.96,21105.41,8321.921
600310.SH,20190124,3.94,4.02,3.93,3.98,35721.41,14252.239
600310.SH,20190125,3.98,3.99,3.9,3.9,40557.65,15955.873
600310.SH,20190128,3.91,3.95,3.82,3.84,37363.21,14525.201
600310.SH,20190129,3.85,3.88,3.71,3.8,33883.91,12780.357
600310.SH,20190130,3.78,3.83,3.75,3.76,20147.0,7631.426
600310.SH,20190131,3.74,3.81,3.7,3.72,33687.56,12628.604
600310.SH,20190201,3.74,4.09,3.73,3.94,66008.89,26134.131
600310.SH,20190211,3.94,4.03,3.86,4.03,60404.19,24040.257
600310.SH,20190212,4.04,4.06,3.98,4.05,53317.29,21446.779
600310.SH,20190213,4.06,4.16,3.99,4.09,90666.03,36984.204
600310.SH,20190214,4.06,4.13,4.05,4.11,63900.86,26209.153
600310.SH,20190215,4.12,4.28,4.06,4.07,86155.64,35812.932
600310.SH,20190218,4.12,4.25,4.06,4.21,110214.51,46052.175
600310.SH,20190219,4.25,4.32,4.15,4.21,112179.32,47620.813
600310.SH,20190220,4.21,4.25,4.14,4.19,54915.29,22954.5
600310.SH,20190221,4.17,4.26,4.14,4.15,73163.75,30722.471
600310.SH,20190222,4.12,4.49,4.11,4.4,182937.31,79285.293
600310.SH,20190225,4.6,4.84,4.4,4.84,254636.01,117467.571
600310.SH,20190226,4.9,5.14,4.68,4.68,373367.92,182173.333
600310.SH,20190227,4.61,4.95,4.61,4.79,204616.59,97339.998
600310.SH,20190228,4.79,4.79,4.58,4.6,138336.64,64271.409
600310.SH,20190301,4.59,4.75,4.57,4.71,104402.8,48828.447
600310.SH,20190304,4.75,4.93,4.72,4.74,206329.62,99416.459
600310.SH,20190305,4.74,4.84,4.68,4.83,123572.06,59199.759
600310.SH,20190306,4.89,5.08,4.81,5.03,235438.69,115545.627
600310.SH,20190307,5.03,5.53,4.95,5.53,591953.37,323925.727
600310.SH,20190308,5.7,6.08,5.53,6.08,1089305.63,652486.546
600310.SH,20190311,5.81,5.95,5.47,5.81,645810.12,365796.786
600310.SH,20190312,5.78,6.19,5.68,5.88,557667.43,328998.754
600310.SH,20190313,5.72,5.8,5.35,5.39,381999.76,213621.912
600310.SH,20190314,5.31,5.48,5.02,5.11,242246.55,125920.114
600310.SH,20190315,5.14,5.24,5.09,5.18,171702.25,88660.447
600310.SH,20190318,5.17,5.27,5.02,5.27,163235.8,84682.086
600310.SH,20190319,5.31,5.45,5.21,5.3,175476.03,93428.65
600310.SH,20190320,5.35,5.48,5.23,5.46,211754.76,113646.542
600310.SH,20190321,5.38,5.59,5.32,5.49,266731.74,146080.138
600310.SH,20190322,5.46,5.48,5.26,5.41,162137.68,87035.013
600310.SH,20190325,5.3,5.55,5.23,5.3,163851.48,87890.654
600310.SH,20190326,5.29,5.36,5.06,5.15,159867.51,83288.525
600310.SH,20190327,5.15,5.29,5.11,5.19,99395.09,51591.343
600310.SH,20190328,5.16,5.25,5.05,5.12,81526.03,41978.791
600310.SH,20190329,5.11,5.33,5.1,5.33,127683.35,67118.155
600310.SH,20190401,5.33,5.53,5.33,5.47,157320.53,85586.542
600310.SH,20190402,5.5,5.52,5.39,5.41,153784.48,84003.639
600310.SH,20190403,5.37,5.53,5.33,5.51,136659.19,74688.424
600310.SH,20190404,5.54,5.63,5.44,5.47,146147.29,80641.337
600310.SH,20190408,5.48,5.55,5.29,5.35,142391.58,76839.487
600310.SH,20190409,5.4,5.44,5.3,5.4,96545.13,51875.075
600310.SH,20190410,5.4,5.49,5.26,5.43,115532.81,61940.618
600310.SH,20190411,5.43,5.6,5.36,5.56,222175.04,122093.54
600310.SH,20190412,5.51,5.89,5.46,5.87,362333.49,204591.832
600310.SH,20190415,5.81,5.84,5.56,5.57,275834.61,157536.759
600310.SH,20190416,5.58,5.59,5.31,5.51,158375.64,86085.93
600310.SH,20190417,5.52,5.55,5.42,5.45,112361.98,61463.648
600310.SH,20190418,5.43,5.59,5.36,5.5,126892.22,69212.553
600310.SH,20190419,5.46,5.51,5.38,5.42,80075.0,43494.6
600310.SH,20190422,5.43,5.47,5.3,5.3,89323.0,47835.123
600310.SH,20190423,5.3,5.38,5.24,5.26,67310.0,35812.853
