trade_date,open,high,low,close,vol,amount
20210115,4.95,5.05,4.92,5.0,9262.95,4624.421
20210114,4.95,5.0,4.75,4.95,21688.0,10553.505
20210113,5.02,5.02,4.93,4.95,15312.55,7608.981
20210112,5.02,5.08,4.99,5.03,16135.21,8101.094
20210111,5.08,5.08,5.01,5.03,20524.0,10323.713
20210108,5.11,5.16,5.05,5.08,7793.0,3956.436
20210107,5.1,5.12,5.06,5.07,12011.02,6093.504
20210106,5.17,5.19,5.09,5.12,14106.0,7235.399
20210105,5.2,5.2,5.15,5.17,14574.0,7537.91
20210104,5.08,5.19,5.05,5.16,18949.04,9702.986
20201231,5.04,5.08,5.02,5.08,11217.0,5667.355
20201230,5.08,5.08,5.02,5.04,10389.0,5237.443
20201229,5.08,5.15,5.03,5.06,14269.0,7232.879
20201228,5.1,5.15,5.06,5.08,15297.0,7799.639
20201225,5.07,5.11,5.01,5.06,24359.0,12310.635
20201224,5.14,5.14,5.05,5.07,17269.2,8769.004
20201223,5.23,5.23,5.08,5.13,29415.0,15108.297
20201222,5.25,5.29,5.2,5.23,17574.0,9219.779
20201221,5.34,5.35,5.25,5.27,16143.4,8510.997
20201218,5.29,5.31,5.26,5.3,7935.0,4192.841
20201217,5.25,5.29,5.22,5.29,9576.0,5041.248
20201216,5.26,5.3,5.24,5.26,8865.0,4665.465
20201215,5.28,5.3,5.25,5.28,11338.0,5972.315
20201214,5.3,5.31,5.26,5.31,8466.0,4472.021
20201211,5.38,5.38,5.22,5.3,13947.79,7365.976
20201210,5.31,5.35,5.31,5.31,11917.44,6343.841
20201209,5.4,5.41,5.33,5.34,15003.0,8047.834
20201208,5.36,5.42,5.36,5.4,12014.0,6470.017
20201207,5.38,5.45,5.33,5.37,15964.0,8559.017
20201204,5.35,5.4,5.3,5.38,13471.0,7202.886
20201203,5.35,5.42,5.3,5.3,16223.0,8679.182
20201202,5.32,5.34,5.29,5.29,11613.0,6159.564
20201201,5.33,5.37,5.3,5.32,15742.0,8385.597
20201130,5.3,5.44,5.29,5.33,21988.0,11740.736
