trade_date,open,high,low,close,vol,amount
20210115,88.0,89.0,86.66,87.9,183876.9,1614769.482
20210114,90.0,90.76,88.0,88.19,220937.94,1966385.3
20210113,93.82,94.98,89.8,90.3,294372.18,2701112.887
20210112,91.7,92.89,89.3,92.55,240966.21,2200600.022
20210111,91.62,94.0,90.77,91.95,258936.98,2398607.654
20210108,94.03,96.87,89.33,91.59,373152.52,3468626.247
20210107,93.4,93.81,90.58,92.27,333789.33,3064879.88
20210106,94.1,95.24,92.3,92.57,264383.63,2470088.196
20210105,90.18,94.51,89.74,93.5,377250.37,3483322.399
20210104,88.99,90.8,87.58,90.48,320901.84,2867756.312
20201231,87.95,88.9,86.28,88.23,248966.35,2186639.982
20201230,84.85,88.55,84.8,87.16,230564.12,2011754.861
20201229,85.86,86.18,84.0,85.15,156775.1,1335035.169
20201228,85.47,86.37,83.9,85.41,204873.7,1741244.181
20201225,86.19,87.48,83.74,85.95,178370.1,1522132.296
20201224,86.11,88.77,85.11,86.19,188514.09,1640528.791
20201223,86.48,87.05,84.9,86.8,253818.16,2180474.334
20201222,81.87,87.99,81.42,86.5,441807.23,3781039.147
20201221,80.46,81.89,80.05,81.83,238011.96,1935412.082
20201218,79.4,81.0,79.4,80.0,150132.97,1202475.193
20201217,79.9,81.06,78.68,79.35,176511.14,1404082.111
20201216,77.46,80.45,77.0,79.4,254544.31,2019812.929
20201215,77.75,77.75,75.5,77.1,269002.75,2052233.507
20201214,78.9,79.58,77.88,78.5,94992.16,747271.12
20201211,79.24,79.58,77.9,78.27,157852.81,1241155.831
20201210,77.8,79.28,77.06,78.94,136562.86,1067558.763
20201209,80.23,81.0,77.36,77.85,215180.94,1688124.418
20201208,81.75,82.12,80.14,80.21,110468.05,892548.352
20201207,83.0,83.4,81.55,81.75,135821.91,1114140.094
20201204,80.65,83.39,80.4,83.06,212963.81,1759299.021
20201203,80.1,81.03,78.8,80.89,140682.58,1123864.004
20201202,80.6,80.99,79.2,79.98,115621.23,922854.342
20201201,79.59,81.43,79.0,80.4,180995.19,1456982.792
20201130,78.28,80.0,77.15,80.0,211190.12,1663525.335
20201127,77.12,78.78,76.33,77.95,189754.65,1479902.041
20201126,76.32,76.79,75.11,76.63,151513.39,1148105.932
20201125,78.15,78.21,76.0,76.32,185707.44,1422977.004
20201124,79.49,80.62,77.97,78.15,177517.35,1400273.65
20201123,79.0,79.49,77.77,78.8,207685.93,1632046.399
20201120,80.82,81.0,78.78,79.26,170882.37,1357385.108
20201119,78.36,81.38,78.36,80.79,231286.34,1863060.603
20201118,78.46,79.2,76.85,77.94,203861.17,1583953.668
20201117,79.49,80.09,77.3,78.45,257901.43,2017571.803
20201116,81.8,81.95,79.66,80.0,181762.71,1460636.985
20201113,80.36,81.78,79.79,80.83,144826.88,1167029.965
20201112,80.35,81.8,78.8,81.35,171198.03,1386028.963
20201111,82.9,83.38,80.0,80.4,237003.44,1931319.245
20201110,82.94,84.36,81.87,82.66,203609.03,1685976.237
20201109,83.4,84.39,81.44,83.38,289038.39,2398361.476
20201106,88.21,88.46,82.39,83.49,429585.61,3618672.914
20201105,90.0,90.86,87.2,88.2,323333.2,2845068.088
20201104,85.58,90.01,85.0,89.2,325417.35,2868173.671
20201103,86.0,86.8,84.57,85.66,206055.13,1763353.849
20201102,83.57,86.66,83.54,84.2,200557.44,1697989.292
20201030,86.16,86.78,82.16,82.8,278932.84,2346001.217
20201029,85.6,87.29,84.6,86.12,196985.84,1692300.526
