ts_code,trade_date,open,high,low,close,vol,amount
601126.SH,20190102,5.13,5.19,5.09,5.17,25488.2,13146.626
601126.SH,20190103,5.17,5.44,5.14,5.4,107335.63,57095.175
601126.SH,20190104,5.3,5.94,5.25,5.83,234638.14,133715.581
601126.SH,20190107,5.89,6.41,5.88,6.31,304780.8,189580.144
601126.SH,20190108,6.17,6.25,5.94,6.05,185259.65,112736.137
601126.SH,20190109,6.07,6.13,5.95,5.98,136007.73,82248.945
601126.SH,20190110,5.96,6.1,5.94,6.01,104492.53,62858.064
601126.SH,20190111,5.97,6.04,5.88,6.0,88410.13,52694.324
601126.SH,20190114,6.0,6.0,5.87,5.93,66998.71,39642.451
601126.SH,20190115,5.92,6.05,5.81,5.98,101849.15,60503.783
601126.SH,20190116,5.96,5.99,5.75,5.8,91368.61,53414.136
601126.SH,20190117,5.79,5.82,5.66,5.72,72413.09,41587.715
601126.SH,20190118,5.74,5.78,5.61,5.73,57638.44,32888.449
601126.SH,20190121,5.73,5.78,5.68,5.71,57175.6,32707.819
601126.SH,20190122,5.69,5.75,5.66,5.71,47963.21,27359.002
601126.SH,20190123,5.72,5.78,5.67,5.78,52633.53,30195.442
601126.SH,20190124,5.8,5.84,5.74,5.8,47681.0,27640.734
601126.SH,20190125,5.82,5.84,5.58,5.59,66340.59,37653.402
601126.SH,20190128,5.61,5.66,5.55,5.63,42643.03,23961.358
601126.SH,20190129,5.56,5.67,5.41,5.63,64038.63,35527.58
601126.SH,20190130,5.62,5.63,5.48,5.53,31266.61,17426.88
601126.SH,20190131,5.53,5.57,5.38,5.44,39692.36,21768.256
601126.SH,20190201,5.53,5.59,5.47,5.58,28897.2,15992.811
601126.SH,20190211,5.58,5.69,5.57,5.69,55374.68,31232.988
601126.SH,20190212,5.68,5.75,5.65,5.73,58110.35,33075.576
601126.SH,20190213,5.72,5.83,5.69,5.83,65685.07,37905.582
601126.SH,20190214,5.85,6.04,5.8,5.99,96499.67,57334.026
601126.SH,20190215,5.96,6.01,5.85,5.86,73047.84,43454.772
601126.SH,20190218,5.9,6.12,5.9,6.1,65118.94,39333.595
601126.SH,20190219,6.09,6.15,5.96,6.02,76610.38,46110.028
601126.SH,20190220,5.99,6.04,5.9,5.95,38458.0,22945.708
601126.SH,20190221,5.98,6.14,5.88,5.94,79046.14,47546.653
601126.SH,20190222,5.93,6.06,5.87,6.05,61971.68,36959.737
