trade_date,open,high,low,close,vol,amount
20210115,4.74,4.8,4.73,4.8,46056.54,21996.759
20210114,4.67,4.77,4.65,4.74,60451.99,28575.387
20210113,4.72,4.74,4.64,4.67,50796.6,23717.29
20210112,4.72,4.75,4.67,4.73,49332.18,23268.137
20210111,4.8,4.81,4.71,4.72,48726.97,23266.784
20210108,4.75,4.8,4.67,4.78,73889.83,35069.633
20210107,4.9,4.91,4.76,4.77,63547.0,30670.307
20210106,4.9,4.92,4.88,4.9,45567.09,22326.74
20210105,4.96,4.98,4.87,4.89,104247.01,51163.486
20210104,5.01,5.02,4.92,4.98,74400.82,36917.051
20201231,5.0,5.06,4.99,5.03,35784.97,18012.619
20201230,5.0,5.02,4.98,4.99,33052.88,16521.726
20201229,4.98,5.02,4.97,5.01,29251.28,14626.89
20201228,5.02,5.02,4.96,4.98,31524.27,15723.215
20201225,4.94,5.04,4.93,5.01,40189.0,20079.322
20201224,5.03,5.03,4.93,4.95,44419.0,22106.341
20201223,5.01,5.03,4.99,5.03,37409.0,18736.868
20201222,5.09,5.09,4.99,5.01,59877.7,30219.255
20201221,5.09,5.12,5.06,5.1,37720.07,19210.857
20201218,5.1,5.13,5.07,5.08,28465.85,14509.825
20201217,5.08,5.11,5.04,5.11,39107.04,19861.307
20201216,5.11,5.13,5.07,5.08,19437.4,9906.739
20201215,5.12,5.13,5.09,5.12,25279.0,12917.545
20201214,5.09,5.14,5.08,5.12,31731.34,16231.617
20201211,5.12,5.14,5.03,5.08,51812.22,26278.196
20201210,5.13,5.14,5.1,5.13,51036.8,26162.073
20201209,5.24,5.25,5.13,5.13,44198.8,22883.174
20201208,5.26,5.29,5.22,5.22,29285.93,15359.329
20201207,5.32,5.34,5.26,5.27,35678.8,18861.079
20201204,5.37,5.38,5.3,5.32,30186.37,16072.042
20201203,5.36,5.4,5.34,5.37,35691.04,19143.986
20201202,5.34,5.41,5.33,5.36,66258.04,35599.497
20201201,5.32,5.36,5.29,5.35,42912.65,22857.272
20201130,5.33,5.42,5.32,5.33,71976.39,38646.398
20201127,5.3,5.34,5.27,5.32,37150.0,19708.476
20201126,5.31,5.32,5.27,5.28,41470.54,21938.622
20201125,5.31,5.38,5.3,5.31,49646.0,26534.45
20201124,5.34,5.34,5.29,5.31,49223.37,26170.934
20201123,5.29,5.37,5.27,5.34,54939.55,29209.727
20201120,5.3,5.31,5.25,5.29,41203.08,21757.276
20201119,5.32,5.35,5.29,5.31,49220.84,26155.97
20201118,5.32,5.42,5.27,5.33,109933.71,58852.698
20201117,5.22,5.37,5.2,5.34,130679.33,69199.24
20201116,5.17,5.23,5.17,5.22,45830.0,23855.091
20201113,5.15,5.18,5.12,5.17,38662.97,19927.818
20201112,5.2,5.21,5.16,5.17,27134.64,14051.16
20201111,5.17,5.23,5.13,5.19,55349.4,28716.873
20201110,5.17,5.24,5.15,5.16,80175.3,41652.153
20201109,5.13,5.18,5.12,5.15,53343.0,27519.055
20201106,5.12,5.12,5.08,5.1,40687.0,20755.787
20201105,5.08,5.16,5.06,5.13,52771.15,26951.799
20201104,5.1,5.11,5.04,5.06,27114.96,13736.364
20201103,5.04,5.12,5.03,5.09,34486.28,17529.282
20201102,5.07,5.09,5.01,5.02,52304.56,26386.471
20201030,5.2,5.24,5.05,5.06,99955.0,51398.396
20201029,5.17,5.29,5.14,5.28,79769.65,41669.249
20201028,5.21,5.23,5.15,5.21,35344.16,18331.369
20201027,5.29,5.29,5.17,5.23,36131.14,18881.147
20201026,5.31,5.34,5.25,5.27,46283.0,24431.368
20201023,5.32,5.35,5.31,5.32,44796.11,23865.55
20201022,5.32,5.34,5.3,5.32,34077.0,18116.483
20201021,5.39,5.39,5.3,5.34,48449.0,25820.125
20201020,5.37,5.4,5.34,5.39,27701.01,14865.706
20201019,5.4,5.46,5.38,5.38,42695.0,23144.943
20201016,5.37,5.4,5.37,5.39,23792.0,12808.575
20201015,5.36,5.43,5.36,5.39,51130.34,27537.686
20201014,5.43,5.43,5.36,5.38,40506.9,21815.21
20201013,5.47,5.47,5.4,5.44,52638.76,28568.582
20201012,5.38,5.48,5.37,5.46,79441.28,43227.628
20201009,5.31,5.38,5.31,5.36,73450.56,39284.865
20200930,5.39,5.39,5.27,5.27,72812.0,38759.487
20200929,5.38,5.4,5.36,5.37,38074.02,20480.707
20200928,5.42,5.42,5.34,5.37,53724.2,28919.016
20200925,5.5,5.52,5.4,5.4,63915.74,34822.304
20200924,5.61,5.63,5.49,5.51,75984.29,42051.177
20200923,5.64,5.66,5.6,5.64,47305.41,26604.334
20200922,5.66,5.68,5.61,5.62,50467.41,28497.635
20200921,5.68,5.74,5.64,5.68,86069.5,48981.884
20200918,5.58,5.69,5.58,5.69,93121.88,52638.544
20200917,5.6,5.63,5.57,5.58,46645.09,26119.541
20200916,5.62,5.65,5.58,5.6,51447.57,28872.55
20200915,5.63,5.63,5.58,5.62,49151.0,27537.57
20200914,5.62,5.67,5.6,5.62,49102.82,27620.99
20200911,5.66,5.67,5.57,5.65,62917.9,35353.383
20200910,5.77,5.85,5.64,5.65,138941.45,80079.735
20200909,5.75,5.84,5.74,5.77,112534.94,65077.024
20200908,5.71,5.83,5.69,5.8,102090.0,58810.103
20200907,5.68,5.76,5.66,5.7,72505.59,41490.63
20200904,5.68,5.71,5.64,5.7,73967.21,41963.434
20200903,5.77,5.78,5.71,5.74,59454.81,34098.976
20200902,5.78,5.79,5.68,5.75,85415.83,48993.09
20200901,5.81,5.82,5.72,5.75,84015.3,48407.534
20200831,5.84,5.9,5.81,5.83,123659.19,72470.375
20200828,5.84,5.93,5.82,5.9,118135.07,69531.009
20200827,5.73,5.83,5.71,5.83,65737.36,38055.066
20200826,5.79,5.81,5.71,5.72,66467.11,38238.839
20200825,5.84,5.88,5.78,5.8,68047.0,39645.088
20200824,5.89,5.9,5.83,5.84,81789.0,47981.263
20200821,5.86,5.91,5.83,5.88,79451.35,46647.974
20200820,5.82,5.87,5.78,5.84,73363.39,42761.439
20200819,5.86,5.9,5.81,5.85,92967.11,54406.05
20200818,5.89,5.93,5.83,5.85,100698.71,59149.162
20200817,5.78,5.88,5.77,5.87,109013.14,63712.806
20200814,5.7,5.79,5.69,5.77,81288.18,46754.484
20200813,5.69,5.78,5.68,5.71,74114.35,42453.33
20200812,5.67,5.7,5.59,5.68,78651.79,44344.845
20200811,5.76,5.79,5.68,5.68,86787.54,49785.306
20200810,5.71,5.79,5.69,5.76,107193.27,61553.614
20200807,5.75,5.76,5.61,5.7,108630.33,61755.848
20200806,5.7,5.81,5.65,5.78,198318.61,113831.03
20200805,5.7,5.71,5.63,5.68,75187.11,42696.126
20200804,5.72,5.74,5.66,5.7,101057.31,57618.221
20200803,5.62,5.74,5.61,5.73,132733.65,75337.12
20200731,5.56,5.61,5.51,5.58,79237.8,44120.917
20200730,5.53,5.61,5.51,5.58,103335.69,57425.373
20200729,5.46,5.55,5.41,5.54,101413.07,55776.673
20200728,5.45,5.51,5.43,5.46,55062.85,30092.936
20200727,5.49,5.5,5.41,5.43,72964.95,39634.481
20200724,5.63,5.67,5.45,5.47,124491.5,69163.896
20200723,5.72,5.73,5.55,5.64,125915.01,70843.703
20200722,5.75,5.84,5.71,5.73,112284.91,64873.419
20200721,5.79,5.83,5.75,5.77,91603.87,52972.571
20200720,5.69,5.81,5.64,5.8,108730.16,62447.173
20200717,5.67,5.71,5.57,5.62,97694.03,55096.486
20200716,5.82,5.88,5.66,5.66,153179.08,88556.834
20200715,5.96,6.01,5.79,5.82,163466.07,95991.177
20200714,5.99,6.09,5.84,5.96,180829.11,107767.051
20200713,5.82,6.02,5.82,6.01,239167.07,142016.74
20200710,6.01,6.02,5.78,5.92,237368.9,140918.459
20200709,5.97,6.06,5.96,6.03,172755.68,103890.377
20200708,5.88,5.99,5.85,5.98,183262.19,108700.37
20200707,6.06,6.17,5.89,5.89,344539.51,206516.607
20200706,5.69,6.04,5.69,6.02,353833.55,207876.676
20200703,5.5,5.66,5.48,5.63,249091.67,139031.686
20200702,5.42,5.53,5.38,5.51,270702.86,147578.587
20200701,5.25,5.42,5.22,5.4,208001.72,111300.628
20200630,5.22,5.25,5.19,5.25,59433.19,31047.881
20200629,5.26,5.26,5.18,5.2,72199.2,37625.318
20200624,5.26,5.31,5.25,5.27,63939.09,33771.33
20200623,5.31,5.32,5.25,5.26,64832.15,34157.675
20200622,5.32,5.35,5.3,5.31,65268.87,34774.285
20200619,5.3,5.33,5.27,5.32,70331.48,37276.235
20200618,5.29,5.34,5.28,5.31,86556.88,45996.459
20200617,5.26,5.3,5.25,5.29,62661.01,33046.563
20200616,5.24,5.28,5.22,5.27,66944.16,35144.013
20200615,5.22,5.27,5.2,5.22,51433.29,26915.062
20200612,5.19,5.25,5.17,5.23,68038.52,35411.889
20200611,5.28,5.3,5.23,5.25,52248.81,27496.791
20200610,5.32,5.33,5.25,5.28,71565.0,37773.67
20200609,5.32,5.34,5.29,5.33,75015.16,39853.453
20200608,5.41,5.43,5.31,5.32,130291.97,69706.398
20200605,5.41,5.51,5.33,5.39,320641.61,173342.683
20200604,5.38,5.39,5.33,5.36,63380.0,33918.705
20200603,5.42,5.48,5.36,5.36,117769.57,63639.675
20200602,5.34,5.43,5.34,5.41,81579.31,44013.556
20200601,5.28,5.36,5.27,5.35,81555.7,43419.265
20200529,5.24,5.3,5.24,5.27,40103.01,21128.197
20200528,5.26,5.31,5.24,5.27,69399.31,36600.931
20200527,5.25,5.29,5.21,5.25,51473.08,27065.585
20200526,5.26,5.27,5.22,5.25,41405.7,21709.594
20200525,5.18,5.29,5.15,5.23,38210.07,20007.451
20200522,5.24,5.24,5.15,5.17,42050.57,21843.103
20200521,5.26,5.31,5.22,5.25,48994.01,25799.136
20200520,5.32,5.32,5.22,5.24,57622.15,30279.26
20200519,5.34,5.36,5.29,5.32,57559.11,30676.718
20200518,5.25,5.33,5.23,5.3,58304.23,30827.857
20200515,5.24,5.26,5.22,5.24,36390.67,19072.193
20200514,5.26,5.28,5.21,5.22,53853.01,28243.589
20200513,5.28,5.32,5.27,5.29,41763.73,22114.839
20200512,5.38,5.38,5.27,5.29,59480.2,31578.775
20200511,5.4,5.44,5.35,5.38,63149.35,34020.802
20200508,5.44,5.44,5.37,5.41,58817.72,31780.225
20200507,5.34,5.44,5.32,5.42,87985.57,47382.505
20200506,5.29,5.36,5.28,5.36,91705.02,48678.951
20200430,5.3,5.37,5.22,5.35,175946.22,93095.553
