trade_date,open,high,low,close,vol,amount
20210115,3.27,3.32,3.27,3.3,39625.0,13039.986
20210114,3.19,3.32,3.18,3.28,63948.19,20886.261
20210113,3.23,3.23,3.16,3.18,45687.06,14531.108
20210112,3.18,3.25,3.18,3.19,42758.52,13725.049
20210111,3.32,3.32,3.17,3.17,66004.52,21238.057
20210108,3.34,3.37,3.24,3.3,49679.5,16486.425
20210107,3.41,3.44,3.34,3.37,64170.51,21707.654
20210106,3.4,3.5,3.34,3.44,106395.52,36302.578
20210105,3.35,3.42,3.33,3.4,97463.52,33022.21
20210104,3.36,3.39,3.32,3.37,71281.51,23948.471
20201231,3.33,3.42,3.31,3.35,90808.5,30381.889
20201230,3.25,3.3,3.22,3.29,50678.03,16595.458
20201229,3.24,3.28,3.22,3.25,32655.5,10639.811
20201228,3.27,3.29,3.22,3.24,43508.0,14136.407
20201225,3.22,3.29,3.2,3.28,58702.91,19109.414
20201224,3.32,3.32,3.2,3.25,98001.51,31837.422
20201223,3.32,3.36,3.28,3.3,64936.51,21485.813
20201222,3.37,3.39,3.33,3.33,77653.0,26095.587
20201221,3.31,3.4,3.31,3.37,52628.5,17675.46
20201218,3.38,3.39,3.33,3.35,60565.5,20339.589
20201217,3.19,3.36,3.19,3.33,76520.54,25316.603
20201216,3.4,3.45,3.34,3.35,85547.5,28998.75
20201215,3.44,3.44,3.35,3.37,68983.89,23261.81
20201214,3.46,3.48,3.35,3.4,129440.94,43879.277
20201211,3.47,3.54,3.44,3.49,93178.7,32417.219
20201210,3.47,3.51,3.45,3.45,68095.08,23700.936
20201209,3.48,3.52,3.43,3.49,105973.54,36815.705
20201208,3.48,3.52,3.46,3.49,54813.0,19109.725
20201207,3.51,3.53,3.45,3.46,71687.0,24984.991
20201204,3.47,3.52,3.44,3.52,80914.27,28247.886
20201203,3.51,3.51,3.44,3.47,114865.8,39786.474
20201202,3.54,3.56,3.5,3.51,119649.0,42130.722
20201201,3.52,3.57,3.51,3.54,121107.01,42821.284
20201130,3.56,3.62,3.52,3.53,146904.03,52362.441
20201127,3.57,3.61,3.5,3.58,122901.32,43560.929
20201126,3.66,3.68,3.54,3.57,144494.5,51871.595
20201125,3.82,3.87,3.66,3.66,252918.5,94889.806
20201124,3.92,3.99,3.78,3.84,275393.79,106458.889
20201123,3.8,4.02,3.8,3.93,380314.28,149156.798
20201120,3.75,3.84,3.71,3.82,225466.03,85093.522
20201119,3.87,3.97,3.74,3.79,270414.25,102880.913
20201118,3.85,4.05,3.77,3.84,368239.28,143588.913
20201117,3.92,4.04,3.86,3.9,343602.1,135045.92
20201116,3.74,4.02,3.72,3.98,455153.19,177592.94
20201113,3.63,3.84,3.59,3.74,250630.5,93000.123
20201112,3.64,3.71,3.56,3.66,314019.51,113487.639
20201111,3.56,3.91,3.54,3.71,452630.47,170484.692
20201110,3.53,3.57,3.46,3.55,178009.0,62572.726
20201109,3.51,3.55,3.48,3.54,154328.01,54352.417
20201106,3.61,3.61,3.5,3.5,192518.5,67978.468
20201105,3.6,3.63,3.53,3.6,287329.79,102778.244
20201104,3.7,3.72,3.55,3.58,337893.27,121758.414
20201103,3.87,3.94,3.69,3.74,440154.71,165963.023
20201102,3.96,4.07,3.75,3.81,647261.76,249951.049
20201030,3.65,3.91,3.62,3.91,651924.31,251231.382
