trade_date,open,high,low,close,vol,amount
20210115,10.2,11.12,10.07,11.12,574645.75,621941.228
20210114,9.55,10.27,9.43,10.11,454989.68,449044.217
20210113,9.51,9.84,9.28,9.57,403086.42,386176.119
20210112,9.23,9.62,9.21,9.51,416618.33,394779.4
20210111,8.7,9.38,8.63,9.21,505414.51,463634.312
20210108,8.44,8.88,8.3,8.75,391286.03,339956.591
20210107,8.41,8.44,8.2,8.3,198741.73,165365.143
20210106,8.6,8.6,8.36,8.48,244231.74,206948.44
20210105,8.46,8.75,8.03,8.62,555871.72,467645.291
20210104,8.2,8.21,7.89,8.21,260154.56,210860.836
20201231,7.35,7.52,7.32,7.46,108109.09,80589.91
20201230,7.39,7.47,7.27,7.36,126966.6,93776.832
20201229,7.34,7.59,7.19,7.41,185081.82,137751.154
20201228,8.1,8.1,7.34,7.34,403808.52,307060.564
20201225,8.07,8.2,7.96,8.16,91474.26,74408.892
20201224,8.36,8.4,8.03,8.08,187364.16,152779.149
20201223,8.53,8.57,8.36,8.4,148146.81,124863.378
20201222,8.8,8.82,8.51,8.54,188054.16,162825.673
20201221,8.76,8.92,8.66,8.88,207032.83,182360.95
20201218,8.7,8.95,8.59,8.76,216858.27,191155.713
20201217,8.76,8.95,8.44,8.71,211582.31,183015.348
20201216,8.8,8.88,8.64,8.81,196494.47,172252.797
20201215,8.48,8.95,8.37,8.88,309388.42,272770.329
20201214,8.75,8.8,8.35,8.47,218717.85,185619.172
20201211,8.66,8.95,8.6,8.78,310704.03,273439.314
20201210,8.39,8.77,8.33,8.65,269753.48,232558.385
20201209,8.51,8.52,8.27,8.3,112089.61,94321.418
20201208,8.31,8.57,8.25,8.54,199979.05,169191.716
20201207,8.39,8.43,8.31,8.32,121257.99,101463.199
20201204,8.38,8.41,8.28,8.4,101941.34,85015.482
20201203,8.38,8.42,8.25,8.34,179563.81,149798.532
20201202,8.51,8.51,8.38,8.44,162297.19,136695.931
20201201,8.4,8.54,8.38,8.5,130083.12,110324.626
20201130,8.49,8.61,8.35,8.41,146782.7,124417.334
20201127,8.63,8.63,8.4,8.48,181358.6,153777.078
20201126,8.61,8.88,8.54,8.66,251676.23,218588.465
20201125,8.51,8.64,8.42,8.5,173857.74,148368.467
20201124,8.52,8.57,8.42,8.46,155129.87,131452.36
20201123,8.63,8.66,8.44,8.52,211900.25,180737.387
20201120,8.81,8.85,8.5,8.66,232904.48,200766.613
20201119,8.94,8.97,8.5,8.79,366712.93,320602.965
20201118,8.76,9.53,8.74,9.17,556570.18,517385.069
20201117,9.68,9.68,8.71,8.82,681518.15,619261.652
20201116,8.97,9.85,8.94,9.67,569192.75,539079.754
20201113,9.04,9.13,8.87,9.05,277646.57,250145.493
20201112,8.87,9.27,8.84,9.14,325948.59,294860.599
20201111,9.4,9.45,8.8,9.04,580244.72,526318.154
20201110,9.37,9.39,9.02,9.35,491838.24,452922.617
20201109,9.08,9.54,9.05,9.29,664385.16,620234.637
20201106,8.52,9.0,8.47,8.88,429437.51,377995.852
20201105,8.22,8.48,8.22,8.39,191103.63,159710.592
20201104,8.31,8.31,8.09,8.18,122043.98,99825.499
20201103,8.16,8.35,8.07,8.32,140493.24,115917.833
20201102,8.06,8.24,8.0,8.13,141071.35,114780.533
20201030,8.37,8.41,8.03,8.05,193799.31,158670.234
20201029,8.35,8.57,8.33,8.37,176277.05,148405.955
20201028,8.32,8.55,8.15,8.55,238231.63,198992.474
20201027,8.92,8.96,8.22,8.29,410476.77,344958.174
20201026,8.87,8.98,8.65,8.92,141667.83,125237.497
20201023,8.99,9.18,8.88,8.92,174916.08,157743.461
20201022,8.93,9.06,8.85,9.0,159728.92,143384.008
20201021,9.19,9.22,8.93,8.97,185269.79,167017.413
20201020,9.02,9.18,8.94,9.17,208697.97,189863.405
20201019,9.2,9.25,8.96,9.08,211949.67,192248.789
20201016,9.15,9.18,8.99,9.1,205737.1,186606.967
20201015,9.29,9.54,9.08,9.15,230049.68,211611.9
20201014,9.65,9.65,9.05,9.23,457310.8,420632.158
20201013,9.41,9.74,9.25,9.57,432326.43,410622.619
20201012,9.16,9.48,9.05,9.38,710436.33,661302.224
20201009,8.26,8.98,8.26,8.98,570700.56,505913.86
20200930,8.16,8.24,8.04,8.16,196830.4,160319.155
20200929,8.35,8.46,7.85,8.12,388913.82,316640.482
20200928,9.01,9.06,8.16,8.3,619036.91,528452.364
20200925,8.23,9.01,8.12,9.01,475321.29,409850.291
20200924,8.29,8.39,8.15,8.19,170975.89,141021.707
20200923,8.32,8.43,8.25,8.37,128760.58,107373.197
20200922,8.56,8.58,8.3,8.3,239953.8,201869.092
20200921,8.83,9.09,8.55,8.64,445083.5,389146.907
20200918,8.41,8.63,8.32,8.62,196695.21,166823.879
20200917,8.54,8.68,8.25,8.39,304004.25,255242.925
20200916,8.69,8.8,8.48,8.5,184248.04,158160.989
20200915,8.73,8.78,8.54,8.7,155083.37,133826.387
20200914,8.78,8.9,8.6,8.72,191200.83,167026.521
20200911,8.54,8.82,8.49,8.77,221939.18,192460.529
20200910,8.88,8.94,8.53,8.58,248393.5,216079.186
20200909,9.2,9.26,8.66,8.76,364465.13,323790.971
20200908,9.29,9.35,9.15,9.22,182732.13,168715.555
20200907,9.6,9.68,9.2,9.36,276396.96,260265.744
20200904,9.51,9.69,9.45,9.61,146917.39,140647.328
20200903,9.76,9.89,9.63,9.67,153574.44,149265.802
20200902,9.92,9.93,9.62,9.79,204379.32,200037.387
20200901,9.96,10.08,9.75,9.88,194239.18,191304.229
20200831,9.8,10.25,9.68,9.89,364172.27,365049.93
20200828,9.74,9.82,9.54,9.73,238595.83,230934.824
20200827,9.48,9.7,9.35,9.63,319640.4,305737.412
20200826,10.3,10.49,9.35,9.46,692512.35,672096.673
20200825,10.58,10.61,10.09,10.2,408480.47,419382.142
20200824,10.71,10.77,10.37,10.7,255616.23,270863.978
20200821,10.85,10.91,10.44,10.65,268344.07,285805.241
20200820,10.63,11.03,10.55,10.7,298182.91,320292.158
20200819,11.09,11.14,10.67,10.7,378106.61,410659.593
20200818,11.19,11.37,11.03,11.06,325723.58,363747.997
20200817,11.14,11.33,10.68,11.2,452158.59,500597.354
20200814,11.12,11.3,10.66,10.96,411162.75,448232.545
20200813,11.3,11.45,10.7,11.17,473624.88,526331.762
20200812,10.5,11.27,10.5,11.02,650788.18,714930.552
20200811,11.45,11.59,10.58,10.58,868069.96,954559.726
20200810,13.33,13.59,11.76,11.76,983330.26,1210106.043
20200807,11.77,13.07,11.77,13.07,737450.31,946634.868
20200806,11.6,12.23,11.51,11.88,718715.02,853889.197
20200805,10.5,11.55,10.48,11.55,594898.92,671170.774
20200804,10.6,10.95,10.4,10.5,521805.23,555056.564
20200803,10.5,10.81,10.01,10.52,602754.29,627622.631
20200731,9.68,10.24,9.6,10.01,667284.89,659246.952
20200730,9.35,9.75,9.33,9.55,650982.33,621047.268
20200729,8.5,9.48,8.43,9.48,699896.74,652793.372
20200728,8.82,8.88,8.5,8.62,241654.85,209038.642
20200727,9.0,9.04,8.6,8.76,219355.1,192118.868
20200724,9.15,9.18,8.78,8.86,330161.21,295289.696
20200723,9.0,9.33,8.92,9.14,368540.96,335464.637
20200722,8.9,9.28,8.81,9.14,431077.03,393103.607
20200721,8.59,9.04,8.55,8.98,569548.59,503802.599
20200720,8.18,8.54,8.12,8.51,331383.03,277388.433
20200717,8.18,8.3,8.03,8.07,336266.76,273799.35
20200716,8.65,8.76,8.09,8.15,390022.36,330279.659
20200715,9.12,9.13,8.4,8.54,510978.45,448925.282
20200714,9.68,9.68,8.86,9.09,654729.11,598928.946
20200713,8.64,8.95,8.03,8.82,413000.67,362082.121
