trade_date,open,high,low,close,vol,amount
20210115,2.2,2.28,2.2,2.26,63207.31,14194.443
20210114,2.18,2.25,2.15,2.23,57431.37,12609.262
20210113,2.27,2.27,2.17,2.19,59322.02,13090.775
20210112,2.23,2.33,2.21,2.25,59431.19,13537.966
20210111,2.35,2.36,2.22,2.23,67341.56,15301.471
20210108,2.3,2.39,2.15,2.35,95098.76,21970.382
20210107,2.43,2.44,2.28,2.32,113802.99,26470.789
20210106,2.46,2.48,2.43,2.45,51900.8,12706.15
20210105,2.58,2.58,2.43,2.46,97957.36,24385.794
20210104,2.63,2.63,2.57,2.59,76784.2,19876.123
20201231,2.65,2.68,2.63,2.64,49641.6,13157.044
20201230,2.68,2.69,2.64,2.65,42451.8,11289.517
20201229,2.7,2.76,2.65,2.68,62151.59,16738.778
20201228,2.79,2.79,2.69,2.7,50504.4,13691.082
20201225,2.72,2.79,2.67,2.77,55695.2,15326.44
20201224,2.79,2.8,2.64,2.76,89828.64,24323.206
20201223,2.78,2.81,2.76,2.78,48885.08,13606.92
20201222,2.85,2.85,2.77,2.78,61070.2,17175.307
20201221,2.81,2.86,2.79,2.85,52665.04,14932.779
20201218,2.8,2.84,2.78,2.81,73233.1,20592.207
20201217,2.87,2.87,2.73,2.81,131592.2,36764.436
20201216,2.92,2.93,2.87,2.88,75561.53,21903.064
20201215,2.88,2.95,2.84,2.89,94209.65,27124.394
20201214,3.03,3.04,2.88,2.89,185224.42,54476.731
20201211,3.22,3.22,2.98,3.06,188080.62,58396.865
20201210,3.21,3.32,3.13,3.26,236641.41,76182.616
20201209,3.39,3.42,3.2,3.26,361474.71,118882.743
20201208,3.4,3.56,3.32,3.47,422402.78,144418.792
20201207,3.13,3.44,3.08,3.44,443612.8,150339.632
20201204,3.1,3.15,3.07,3.13,45828.6,14248.484
20201203,3.08,3.12,3.06,3.1,28881.8,8929.046
20201202,3.09,3.11,3.05,3.08,37605.2,11593.448
20201201,3.05,3.1,3.04,3.08,27325.92,8387.619
20201130,3.1,3.13,3.05,3.06,29063.98,8962.153
20201127,3.06,3.13,3.05,3.08,38163.4,11777.659
20201126,3.05,3.08,3.04,3.06,18616.0,5695.437
20201125,3.09,3.11,3.05,3.05,34173.37,10529.396
20201124,3.11,3.13,3.09,3.1,37095.44,11519.394
20201123,3.14,3.16,3.09,3.11,50955.2,15904.608
20201120,3.13,3.15,3.08,3.14,47020.0,14644.884
20201119,3.15,3.17,3.13,3.15,29747.8,9365.762
20201118,3.14,3.18,3.11,3.15,36460.4,11504.577
20201117,3.22,3.22,3.12,3.15,62996.2,19853.439
