trade_date,open,high,low,close,vol,amount
20210115,6.17,6.26,6.17,6.23,29340.84,18247.369
20210114,6.16,6.25,6.1,6.21,43611.13,26956.195
20210113,6.16,6.35,6.07,6.19,53044.6,33071.625
20210112,6.06,6.21,6.01,6.2,61681.46,37621.788
20210111,6.28,6.31,6.04,6.07,76500.47,46895.302
20210108,6.25,6.41,6.14,6.28,70338.12,43992.495
20210107,6.42,6.42,6.15,6.3,101939.89,64008.898
20210106,6.56,6.57,6.42,6.44,73055.47,47178.588
20210105,6.61,6.61,6.49,6.52,82628.77,53915.881
20210104,6.68,6.72,6.59,6.61,86495.77,57324.242
20201231,6.7,6.75,6.6,6.69,55414.24,36980.953
20201230,6.68,6.78,6.65,6.68,53278.55,35646.286
20201229,7.04,7.07,6.68,6.68,116567.1,79305.867
20201228,7.09,7.17,6.93,7.02,100718.94,70999.756
20201225,6.72,7.08,6.72,6.99,92679.67,64500.601
20201224,6.79,6.85,6.64,6.78,70155.36,47317.026
20201223,6.89,6.97,6.74,6.78,109697.98,75120.005
20201222,7.2,7.28,6.92,6.92,84795.76,60141.273
20201221,6.98,7.22,6.92,7.17,96451.46,68794.314
20201218,7.14,7.2,6.94,6.98,77064.06,54378.766
20201217,6.83,7.0,6.78,6.94,47365.22,32727.398
20201216,6.85,6.9,6.74,6.84,36922.09,25160.341
20201215,6.91,6.91,6.82,6.84,48145.02,32965.267
20201214,6.96,7.02,6.91,6.92,37943.0,26395.462
20201211,7.03,7.08,6.88,6.97,55691.0,38699.169
20201210,6.96,7.14,6.96,7.04,43320.84,30470.942
20201209,7.07,7.14,6.98,6.98,65385.0,46127.699
20201208,7.23,7.36,7.11,7.14,78344.39,56462.486
20201207,7.06,7.45,6.98,7.25,157223.87,114141.193
20201204,7.08,7.14,6.92,7.09,76399.05,53683.605
20201203,7.23,7.23,7.02,7.04,99057.11,70179.201
20201202,7.27,7.35,7.07,7.22,113201.3,81766.353
20201201,7.21,7.25,7.02,7.19,86862.37,61986.939
20201130,7.2,7.33,7.12,7.18,78245.0,56504.578
20201127,7.24,7.31,7.14,7.28,64795.32,46738.051
20201126,7.32,7.38,7.24,7.25,60913.31,44442.919
20201125,7.46,7.49,7.28,7.3,82408.25,60758.848
20201124,7.45,7.52,7.33,7.43,92763.8,68674.852
20201123,7.1,7.58,7.05,7.42,205397.9,151366.649
20201120,7.14,7.19,7.03,7.09,81732.53,57883.118
20201119,7.29,7.38,7.08,7.15,133248.3,96155.635
20201118,7.33,7.38,7.21,7.32,97437.65,71247.519
20201117,7.25,7.68,7.14,7.29,309579.71,229462.562
