trade_date,open,high,low,close,vol,amount
20210115,3.13,3.18,3.08,3.13,173326.9,54386.119
20210114,3.2,3.21,3.08,3.11,309495.96,96806.184
20210113,3.29,3.39,3.24,3.25,278667.74,91908.133
20210112,3.25,3.3,3.21,3.3,218200.25,71343.666
20210111,3.4,3.42,3.28,3.28,563758.48,188613.391
20210108,3.66,3.66,3.43,3.52,748620.69,261108.979
20210107,3.49,3.72,3.44,3.66,896691.56,323478.099
20210106,3.65,3.66,3.46,3.51,484768.6,170610.892
20210105,3.65,3.67,3.5,3.6,535779.26,191261.923
20210104,3.56,3.72,3.53,3.67,635851.19,231499.605
20201231,3.59,3.64,3.49,3.55,573477.14,204344.728
20201230,3.36,3.66,3.34,3.58,827722.48,292652.985
20201229,3.58,3.6,3.34,3.36,567515.9,194711.644
20201228,3.55,3.68,3.54,3.59,684816.43,246491.205
20201225,3.4,3.65,3.34,3.6,759773.6,268218.98
20201224,3.48,3.49,3.33,3.4,470872.91,160170.076
20201223,3.43,3.56,3.43,3.46,585016.91,203881.765
20201222,3.65,3.68,3.47,3.48,682593.63,243995.983
20201221,3.77,3.79,3.63,3.73,653306.42,241547.902
20201218,3.67,3.79,3.63,3.7,918871.89,341970.498
20201217,3.34,3.72,3.31,3.67,950045.43,338270.969
20201216,3.34,3.46,3.26,3.39,423480.59,142434.444
20201215,3.35,3.38,3.29,3.34,366898.28,122210.261
20201214,3.48,3.51,3.28,3.4,701580.17,237838.709
20201211,3.91,4.04,3.57,3.64,913634.57,344855.55
20201210,3.69,3.74,3.56,3.72,989291.62,360763.753
20201209,3.59,3.95,3.59,3.74,1369198.26,525811.725
20201208,3.66,3.68,3.53,3.59,428259.59,153969.715
20201207,3.65,3.67,3.56,3.62,438428.71,158035.614
20201204,3.58,3.72,3.56,3.69,634982.51,232895.006
20201203,3.76,3.79,3.6,3.6,957266.14,352103.98
20201202,3.79,4.06,3.7,3.88,1376255.98,532143.655
20201201,3.78,3.99,3.65,3.81,1591739.02,602616.371
20201130,3.51,3.78,3.48,3.78,695638.83,256573.193
20201127,3.51,3.54,3.36,3.44,562123.77,193222.976
20201126,3.48,3.56,3.42,3.55,679692.36,238136.276
20201125,3.7,3.75,3.48,3.49,835929.29,300411.947
20201124,3.59,3.77,3.52,3.72,974777.18,352544.679
20201123,3.64,3.95,3.62,3.71,1562631.2,591741.63
20201120,3.48,3.82,3.38,3.75,1546768.07,550847.811
20201119,3.64,3.84,3.5,3.56,1789127.45,649542.574
20201118,3.21,3.49,3.2,3.49,576095.81,196273.146
20201117,3.19,3.23,3.12,3.17,476729.06,151498.068
20201116,3.06,3.3,3.01,3.2,803014.81,256031.94
20201113,2.96,3.1,2.96,3.04,350608.1,106893.648
20201112,2.97,3.03,2.95,3.0,211680.03,63251.954
20201111,2.99,3.06,2.95,3.0,271376.55,81785.558
20201110,2.98,3.01,2.93,2.96,170508.96,50660.432
20201109,2.9,3.05,2.9,2.98,310376.79,91961.494
20201106,2.84,2.9,2.84,2.88,171493.72,49232.996
20201105,2.85,2.86,2.81,2.83,82272.8,23245.677
20201104,2.82,2.84,2.78,2.82,80970.54,22760.318
20201103,2.74,2.86,2.74,2.83,124607.92,35088.988
20201102,2.74,2.75,2.72,2.73,44247.62,12091.757
20201030,2.8,2.82,2.73,2.74,85000.32,23552.657
20201029,2.82,2.82,2.78,2.8,49376.04,13821.773
20201028,2.8,2.85,2.76,2.83,66162.31,18556.285
20201027,2.85,2.85,2.8,2.82,47306.39,13346.493
20201026,2.82,2.86,2.81,2.85,62748.46,17806.294
20201023,2.81,2.85,2.8,2.83,109256.51,30905.181
20201022,2.81,2.81,2.78,2.79,36687.74,10253.893
20201021,2.81,2.83,2.79,2.81,48005.83,13484.727
20201020,2.79,2.81,2.77,2.8,43201.85,12037.661
20201019,2.81,2.84,2.79,2.8,46230.5,13016.836
20201016,2.81,2.82,2.8,2.81,35861.91,10068.776
20201015,2.81,2.83,2.79,2.81,47512.51,13360.52
20201014,2.84,2.84,2.8,2.81,61448.98,17319.912
20201013,2.87,2.87,2.84,2.85,51685.47,14742.277
20201012,2.82,2.88,2.81,2.87,70216.22,20071.223
20201009,2.81,2.84,2.8,2.82,60096.87,16975.541
20200930,2.78,2.79,2.76,2.78,34421.0,9539.943
20200929,2.77,2.79,2.77,2.78,42195.19,11729.972
20200928,2.79,2.8,2.75,2.76,35485.21,9826.811
20200925,2.82,2.82,2.76,2.78,61900.69,17245.566
20200924,2.87,2.88,2.8,2.81,87430.26,24744.987
20200923,2.88,2.9,2.87,2.89,51479.82,14842.453
20200922,2.92,2.93,2.87,2.87,124929.0,36125.108
20200921,2.96,2.98,2.93,2.94,95384.77,28206.012
20200918,2.91,2.97,2.9,2.96,123657.57,36279.289
20200917,2.91,2.91,2.87,2.89,67817.0,19589.736
20200916,2.94,2.94,2.9,2.92,56447.51,16476.29
20200915,2.96,2.96,2.91,2.94,59393.91,17389.209
20200914,2.94,3.01,2.93,2.96,85140.11,25114.141
20200911,2.92,2.96,2.9,2.93,104666.4,30571.746
20200910,3.04,3.04,2.91,2.94,201595.03,59915.251
20200909,2.95,3.05,2.93,3.02,260463.34,78628.076
20200908,2.93,3.0,2.9,2.99,150751.58,44582.92
20200907,2.93,2.98,2.92,2.93,97526.1,28764.782
20200904,2.93,2.94,2.91,2.93,103071.21,30144.144
20200903,2.96,3.0,2.95,2.97,90698.51,26941.949
20200902,3.03,3.06,2.97,2.99,136420.1,41053.595
20200901,2.98,3.03,2.97,3.02,111324.79,33362.538
20200831,3.0,3.03,2.97,3.0,103707.6,31161.838
20200828,2.96,3.0,2.94,3.0,83686.09,24907.732
20200827,2.94,2.99,2.92,2.97,86891.51,25715.847
20200826,3.03,3.05,2.91,2.94,227208.69,67487.631
20200825,3.08,3.08,3.02,3.04,88173.9,26861.593
20200824,3.05,3.09,3.03,3.07,99479.2,30454.198
20200821,3.05,3.08,3.03,3.05,85862.11,26234.119
20200820,3.08,3.09,3.03,3.05,126067.6,38512.313
20200819,3.11,3.13,3.07,3.09,153737.93,47670.562
20200818,3.11,3.14,3.09,3.1,153668.1,47835.41
20200817,3.03,3.11,3.01,3.1,190534.87,58489.927
20200814,3.02,3.04,2.97,3.03,111257.24,33452.308
20200813,3.0,3.04,2.99,3.02,107815.78,32508.403
20200812,3.01,3.02,2.94,3.0,188267.88,56187.328
20200811,3.13,3.14,3.02,3.03,246295.1,76074.62
20200810,3.14,3.16,3.11,3.12,247944.79,77533.323
20200807,3.24,3.26,3.13,3.18,372002.91,119138.341
20200806,3.16,3.29,3.14,3.26,631350.21,203074.892
20200805,3.16,3.19,3.09,3.16,249531.35,78299.504
20200804,3.2,3.2,3.12,3.16,316832.2,100059.885
20200803,3.14,3.23,3.13,3.21,397136.99,126299.761
20200731,3.09,3.17,3.07,3.16,330395.65,103483.264
20200730,3.14,3.18,3.07,3.12,336348.35,105011.276
20200729,3.05,3.14,3.0,3.11,349536.79,107021.233
20200728,3.14,3.26,3.06,3.09,572227.06,180874.198
20200727,3.0,3.09,2.97,3.06,248289.54,75728.011
20200724,3.03,3.12,2.99,2.99,325404.42,99171.484
20200723,3.03,3.08,2.99,3.05,215228.76,65224.974
20200722,3.13,3.16,3.03,3.04,245639.94,75772.389
20200721,3.08,3.1,3.01,3.03,180282.9,54784.994
